chr1	1
chrUn_AADN03026605	AADN03026605.1
chrUn_AADN03026607	AADN03026607.1
chrUn_AADN03026608	AADN03026608.1
chrUn_AADN03026610	AADN03026610.1
chrUn_AADN03026612	AADN03026612.1
chrUn_AADN03026613	AADN03026613.1
chrUn_AADN03026614	AADN03026614.1
chrUn_AADN03026616	AADN03026616.1
chrUn_AADN03026619	AADN03026619.1
chrUn_AADN03026620	AADN03026620.1
chrUn_AADN03026623	AADN03026623.1
chrUn_AADN03026624	AADN03026624.1
chrUn_AADN03026625	AADN03026625.1
chrUn_AADN03026626	AADN03026626.1
chrUn_AADN03026627	AADN03026627.1
chrUn_AADN03026628	AADN03026628.1
chrUn_AADN03026629	AADN03026629.1
chrUn_AADN03026630	AADN03026630.1
chrUn_AADN03026631	AADN03026631.1
chrUn_AADN03026632	AADN03026632.1
chrUn_AADN03026633	AADN03026633.1
chrUn_AADN03026635	AADN03026635.1
chrUn_AADN03026636	AADN03026636.1
chrUn_AADN03026637	AADN03026637.1
chrUn_AADN03026638	AADN03026638.1
chrUn_AADN03026639	AADN03026639.1
chrUn_AADN03026640	AADN03026640.1
chrUn_AADN03026642	AADN03026642.1
chrUn_AADN03026643	AADN03026643.1
chrUn_AADN03026644	AADN03026644.1
chrUn_AADN03026645	AADN03026645.1
chrUn_AADN03026648	AADN03026648.1
chrUn_AADN03026649	AADN03026649.1
chrUn_AADN03026652	AADN03026652.1
chrUn_AADN03026653	AADN03026653.1
chrUn_AADN03026654	AADN03026654.1
chrUn_AADN03026655	AADN03026655.1
chrUn_AADN03026656	AADN03026656.1
chrUn_AADN03026657	AADN03026657.1
chrUn_AADN03026658	AADN03026658.1
chrUn_AADN03026659	AADN03026659.1
chrUn_AADN03026660	AADN03026660.1
chrUn_AADN03026661	AADN03026661.1
chrUn_AADN03026662	AADN03026662.1
chrUn_AADN03026663	AADN03026663.1
chrUn_AADN03026664	AADN03026664.1
chrUn_AADN03026665	AADN03026665.1
chrUn_AADN03026666	AADN03026666.1
chrUn_AADN03026667	AADN03026667.1
chrUn_AADN03026668	AADN03026668.1
chrUn_AADN03026669	AADN03026669.1
chrUn_AADN03026670	AADN03026670.1
chrUn_AADN03026672	AADN03026672.1
chrUn_AADN03026673	AADN03026673.1
chrUn_AADN03026674	AADN03026674.1
chrUn_AADN03026675	AADN03026675.1
chrUn_AADN03026676	AADN03026676.1
chrUn_AADN03026677	AADN03026677.1
chrUn_AADN03026678	AADN03026678.1
chrUn_AADN03026679	AADN03026679.1
chrUn_AADN03026680	AADN03026680.1
chrUn_AADN03026681	AADN03026681.1
chrUn_AADN03026682	AADN03026682.1
chrUn_AADN03026683	AADN03026683.1
chrUn_AADN03026684	AADN03026684.1
chrUn_AADN03026685	AADN03026685.1
chrUn_AADN03026686	AADN03026686.1
chrUn_AADN03026687	AADN03026687.1
chrUn_AADN03026688	AADN03026688.1
chrUn_AADN03026689	AADN03026689.1
chrUn_AADN03026690	AADN03026690.1
chrUn_AADN03026691	AADN03026691.1
chrUn_AADN03026693	AADN03026693.1
chrUn_AADN03026694	AADN03026694.1
chrUn_AADN03026695	AADN03026695.1
chrUn_AADN03026696	AADN03026696.1
chrUn_AADN03026697	AADN03026697.1
chrUn_AADN03026698	AADN03026698.1
chrUn_AADN03026701	AADN03026701.1
chrUn_AADN03026703	AADN03026703.1
chrUn_AADN03026704	AADN03026704.1
chrUn_AADN03026705	AADN03026705.1
chrUn_AADN03026706	AADN03026706.1
chrUn_AADN03026707	AADN03026707.1
chrUn_AADN03026708	AADN03026708.1
chrUn_AADN03026709	AADN03026709.1
chrUn_AADN03026710	AADN03026710.1
chrUn_AADN03026712	AADN03026712.1
chrUn_AADN03026714	AADN03026714.1
chrUn_AADN03026715	AADN03026715.1
chrUn_AADN03026716	AADN03026716.1
chrUn_AADN03026717	AADN03026717.1
chrUn_AADN03026718	AADN03026718.1
chrUn_AADN03026719	AADN03026719.1
chrUn_AADN03026720	AADN03026720.1
chrUn_AADN03026721	AADN03026721.1
chrUn_AADN03026722	AADN03026722.1
chrUn_AADN03026723	AADN03026723.1
chrUn_AADN03026724	AADN03026724.1
chrUn_AADN03026725	AADN03026725.1
chrUn_AADN03026726	AADN03026726.1
chrUn_AADN03026728	AADN03026728.1
chrUn_AADN03026729	AADN03026729.1
chrUn_AADN03026730	AADN03026730.1
chrUn_AADN03026731	AADN03026731.1
chrUn_AADN03026732	AADN03026732.1
chrUn_AADN03026733	AADN03026733.1
chrUn_AADN03026734	AADN03026734.1
chrUn_AADN03026735	AADN03026735.1
chrUn_AADN03026736	AADN03026736.1
chrUn_AADN03026739	AADN03026739.1
chrUn_AADN03026740	AADN03026740.1
chrUn_AADN03026741	AADN03026741.1
chrUn_AADN03026742	AADN03026742.1
chrUn_AADN03026743	AADN03026743.1
chrUn_AADN03026745	AADN03026745.1
chrUn_AADN03026747	AADN03026747.1
chrUn_AADN03026748	AADN03026748.1
chrUn_AADN03026750	AADN03026750.1
chrUn_AADN03026751	AADN03026751.1
chrUn_AADN03026753	AADN03026753.1
chrUn_AADN03026755	AADN03026755.1
chrUn_AADN03026756	AADN03026756.1
chrUn_AADN03026757	AADN03026757.1
chrUn_AADN03026758	AADN03026758.1
chrUn_AADN03026759	AADN03026759.1
chrUn_AADN03026760	AADN03026760.1
chrUn_AADN03026761	AADN03026761.1
chrUn_AADN03026762	AADN03026762.1
chrUn_AADN03026763	AADN03026763.1
chrUn_AADN03026764	AADN03026764.1
chrUn_AADN03026766	AADN03026766.1
chrUn_AADN03026770	AADN03026770.1
chrUn_AADN03026771	AADN03026771.1
chrUn_AADN03026772	AADN03026772.1
chrUn_AADN03026773	AADN03026773.1
chrUn_AADN03026774	AADN03026774.1
chrUn_AADN03026775	AADN03026775.1
chrUn_AADN03026776	AADN03026776.1
chrUn_AADN03026778	AADN03026778.1
chrUn_AADN03026779	AADN03026779.1
chrUn_AADN03026780	AADN03026780.1
chrUn_AADN03026781	AADN03026781.1
chrUn_AADN03026783	AADN03026783.1
chrUn_AADN03026784	AADN03026784.1
chrUn_AADN03026785	AADN03026785.1
chrUn_AADN03026786	AADN03026786.1
chrUn_AADN03026787	AADN03026787.1
chrUn_AADN03026788	AADN03026788.1
chrUn_AADN03026790	AADN03026790.1
chrUn_AADN03026791	AADN03026791.1
chrUn_AADN03026792	AADN03026792.1
chrUn_AADN03026793	AADN03026793.1
chrUn_AADN03026795	AADN03026795.1
chrUn_AADN03026798	AADN03026798.1
chrUn_AADN03026799	AADN03026799.1
chrUn_AADN03026800	AADN03026800.1
chrUn_AADN03026802	AADN03026802.1
chrUn_AADN03026804	AADN03026804.1
chrUn_AADN03026805	AADN03026805.1
chrUn_AADN03026806	AADN03026806.1
chrUn_AADN03026807	AADN03026807.1
chrUn_AADN03026808	AADN03026808.1
chrUn_AADN03026809	AADN03026809.1
chrUn_AADN03026810	AADN03026810.1
chrUn_AADN03026812	AADN03026812.1
chrUn_AADN03026813	AADN03026813.1
chrUn_AADN03026814	AADN03026814.1
chrUn_AADN03026815	AADN03026815.1
chrUn_AADN03026816	AADN03026816.1
chrUn_AADN03026817	AADN03026817.1
chrUn_AADN03026818	AADN03026818.1
chrUn_AADN03026819	AADN03026819.1
chrUn_AADN03026820	AADN03026820.1
chrUn_AADN03026821	AADN03026821.1
chrUn_AADN03026822	AADN03026822.1
chrUn_AADN03026823	AADN03026823.1
chrUn_AADN03026824	AADN03026824.1
chrUn_AADN03026825	AADN03026825.1
chrUn_AADN03026826	AADN03026826.1
chrUn_AADN03026827	AADN03026827.1
chrUn_AADN03026828	AADN03026828.1
chrUn_AADN03026829	AADN03026829.1
chrUn_AADN03026830	AADN03026830.1
chrUn_AADN03026831	AADN03026831.1
chrUn_AADN03026833	AADN03026833.1
chrUn_AADN03026834	AADN03026834.1
chrUn_AADN03026835	AADN03026835.1
chrUn_AADN03026836	AADN03026836.1
chrUn_AADN03026837	AADN03026837.1
chrUn_AADN03026838	AADN03026838.1
chrUn_AADN03026840	AADN03026840.1
chrUn_AADN03026841	AADN03026841.1
chrUn_AADN03026842	AADN03026842.1
chrUn_AADN03026843	AADN03026843.1
chrUn_AADN03026844	AADN03026844.1
chrUn_AADN03026845	AADN03026845.1
chrUn_AADN03026847	AADN03026847.1
chrUn_AADN03026848	AADN03026848.1
chrUn_AADN03026849	AADN03026849.1
chrUn_AADN03026850	AADN03026850.1
chrUn_AADN03026852	AADN03026852.1
chrUn_AADN03026853	AADN03026853.1
chrUn_AADN03026854	AADN03026854.1
chrUn_AADN03026855	AADN03026855.1
chrUn_AADN03026856	AADN03026856.1
chrUn_AADN03026857	AADN03026857.1
chrUn_AADN03026859	AADN03026859.1
chrUn_AADN03026861	AADN03026861.1
chrUn_AADN03026862	AADN03026862.1
chrUn_AADN03026863	AADN03026863.1
chrUn_AADN03026864	AADN03026864.1
chrUn_AADN03026865	AADN03026865.1
chrUn_AADN03026866	AADN03026866.1
chrUn_AADN03026867	AADN03026867.1
chrUn_AADN03026868	AADN03026868.1
chrUn_AADN03026869	AADN03026869.1
chrUn_AADN03026870	AADN03026870.1
chrUn_AADN03026871	AADN03026871.1
chrUn_AADN03026872	AADN03026872.1
chrUn_AADN03026873	AADN03026873.1
chrUn_AADN03026875	AADN03026875.1
chrUn_AADN03026876	AADN03026876.1
chrUn_AADN03026878	AADN03026878.1
chrUn_AADN03026879	AADN03026879.1
chrUn_AADN03026880	AADN03026880.1
chrUn_AADN03026881	AADN03026881.1
chrUn_AADN03026882	AADN03026882.1
chrUn_AADN03026884	AADN03026884.1
chrUn_AADN03026886	AADN03026886.1
chrUn_AADN03026887	AADN03026887.1
chrUn_AADN03026888	AADN03026888.1
chrUn_AADN03026889	AADN03026889.1
chrUn_AADN03026890	AADN03026890.1
chrUn_AADN03026891	AADN03026891.1
chrUn_AADN03026892	AADN03026892.1
chrUn_AADN03026893	AADN03026893.1
chrUn_AADN03026894	AADN03026894.1
chrUn_AADN03026896	AADN03026896.1
chrUn_AADN03026897	AADN03026897.1
chrUn_AADN03026898	AADN03026898.1
chrUn_AADN03026899	AADN03026899.1
chrUn_AADN03026900	AADN03026900.1
chrUn_AADN03026901	AADN03026901.1
chrUn_AADN03026903	AADN03026903.1
chrUn_AADN03026904	AADN03026904.1
chrUn_AADN03026906	AADN03026906.1
chrUn_AADN03026907	AADN03026907.1
chrUn_AADN03026908	AADN03026908.1
chrUn_AADN03026909	AADN03026909.1
chrUn_AADN03026910	AADN03026910.1
chrUn_AADN03026912	AADN03026912.1
chrUn_AADN03026913	AADN03026913.1
chrUn_AADN03026914	AADN03026914.1
chrUn_AADN03026915	AADN03026915.1
chrUn_AADN03026916	AADN03026916.1
chrUn_AADN03026917	AADN03026917.1
chrUn_AADN03026918	AADN03026918.1
chrUn_AADN03026919	AADN03026919.1
chrUn_AADN03026920	AADN03026920.1
chrUn_AADN03026922	AADN03026922.1
chrUn_AADN03026923	AADN03026923.1
chrUn_AADN03026926	AADN03026926.1
chrUn_AADN03026927	AADN03026927.1
chrUn_AADN03026928	AADN03026928.1
chrUn_AADN03026929	AADN03026929.1
chrUn_AADN03026930	AADN03026930.1
chrUn_AADN03026931	AADN03026931.1
chrUn_AADN03026933	AADN03026933.1
chrUn_AADN03026934	AADN03026934.1
chrUn_AADN03026935	AADN03026935.1
chrUn_AADN03026936	AADN03026936.1
chrUn_AADN03026937	AADN03026937.1
chrUn_AADN03026939	AADN03026939.1
chrUn_AADN03026940	AADN03026940.1
chrUn_AADN03026942	AADN03026942.1
chrUn_AADN03026943	AADN03026943.1
chrUn_AADN03026944	AADN03026944.1
chrUn_AADN03026945	AADN03026945.1
chrUn_AADN03026946	AADN03026946.1
chrUn_AADN03026947	AADN03026947.1
chrUn_AADN03026948	AADN03026948.1
chrUn_AADN03026949	AADN03026949.1
chrUn_AADN03026950	AADN03026950.1
chrUn_AADN03026951	AADN03026951.1
chrUn_AADN03026952	AADN03026952.1
chrUn_AADN03026953	AADN03026953.1
chrUn_AADN03026955	AADN03026955.1
chrUn_AADN03026956	AADN03026956.1
chrUn_AADN03026957	AADN03026957.1
chrUn_AADN03026958	AADN03026958.1
chrUn_AADN03026959	AADN03026959.1
chrUn_AADN03026960	AADN03026960.1
chrUn_AADN03026961	AADN03026961.1
chrUn_AADN03026962	AADN03026962.1
chrUn_AADN03026963	AADN03026963.1
chrUn_AADN03026964	AADN03026964.1
chrUn_AADN03026966	AADN03026966.1
chrUn_AADN03026967	AADN03026967.1
chrUn_AADN03026970	AADN03026970.1
chrUn_AADN03026971	AADN03026971.1
chrUn_AADN03026972	AADN03026972.1
chrUn_AADN03026974	AADN03026974.1
chrUn_AADN03026975	AADN03026975.1
chrUn_AADN03026976	AADN03026976.1
chrUn_AADN03026977	AADN03026977.1
chrUn_AADN03026978	AADN03026978.1
chrUn_AADN03026979	AADN03026979.1
chrUn_AADN03026980	AADN03026980.1
chrUn_AADN03026982	AADN03026982.1
chrUn_AADN03026983	AADN03026983.1
chrUn_AADN03026984	AADN03026984.1
chrUn_AADN03026985	AADN03026985.1
chrUn_AADN03026986	AADN03026986.1
chrUn_AADN03026987	AADN03026987.1
chrUn_AADN03026988	AADN03026988.1
chrUn_AADN03026990	AADN03026990.1
chrUn_AADN03026991	AADN03026991.1
chrUn_AADN03026992	AADN03026992.1
chrUn_AADN03026993	AADN03026993.1
chrUn_AADN03026994	AADN03026994.1
chrUn_AADN03026995	AADN03026995.1
chrUn_AADN03026996	AADN03026996.1
chrUn_AADN03026997	AADN03026997.1
chrUn_AADN03026998	AADN03026998.1
chrUn_AADN03026999	AADN03026999.1
chrUn_AADN03027000	AADN03027000.1
chrUn_AADN03027001	AADN03027001.1
chrUn_AADN03027002	AADN03027002.1
chrUn_AADN03027003	AADN03027003.1
chrUn_AADN03027004	AADN03027004.1
chrUn_AADN03027005	AADN03027005.1
chrUn_AADN03027007	AADN03027007.1
chrUn_AADN03027009	AADN03027009.1
chrUn_AADN03027010	AADN03027010.1
chrUn_AADN03027012	AADN03027012.1
chrUn_AADN03027014	AADN03027014.1
chrUn_AADN03027015	AADN03027015.1
chrUn_AADN03027016	AADN03027016.1
chrUn_AADN03027017	AADN03027017.1
chrUn_AADN03027019	AADN03027019.1
chrUn_AADN03027020	AADN03027020.1
chrUn_AADN03027021	AADN03027021.1
chrUn_AADN03027022	AADN03027022.1
chrUn_AADN03027024	AADN03027024.1
chrUn_AADN03027025	AADN03027025.1
chrUn_AADN03027026	AADN03027026.1
chrUn_AADN03027027	AADN03027027.1
chrUn_AADN03027028	AADN03027028.1
chrUn_AADN03027029	AADN03027029.1
chrUn_AADN03027030	AADN03027030.1
chrUn_AADN03027031	AADN03027031.1
chrUn_AADN03027032	AADN03027032.1
chrUn_AADN03027034	AADN03027034.1
chrUn_AADN03027035	AADN03027035.1
chrUn_AADN03027037	AADN03027037.1
chrUn_AADN03027038	AADN03027038.1
chrUn_AADN03027039	AADN03027039.1
chrUn_AADN03027041	AADN03027041.1
chrUn_AADN03027042	AADN03027042.1
chrUn_AADN03027043	AADN03027043.1
chrUn_AADN03027044	AADN03027044.1
chrUn_AADN03027045	AADN03027045.1
chrUn_AADN03027046	AADN03027046.1
chrUn_AADN03027048	AADN03027048.1
chrUn_AADN03027049	AADN03027049.1
chrUn_AADN03027050	AADN03027050.1
chrUn_AADN03027051	AADN03027051.1
chrUn_AADN03027052	AADN03027052.1
chrUn_AADN03027053	AADN03027053.1
chrUn_AADN03027054	AADN03027054.1
chrUn_AADN03027055	AADN03027055.1
chrUn_AADN03027056	AADN03027056.1
chrUn_AADN03027057	AADN03027057.1
chrUn_AADN03027058	AADN03027058.1
chrUn_AADN03027059	AADN03027059.1
chrUn_AADN03027060	AADN03027060.1
chrUn_AADN03027063	AADN03027063.1
chrUn_AADN03027064	AADN03027064.1
chrUn_AADN03027066	AADN03027066.1
chrUn_AADN03027067	AADN03027067.1
chrUn_AADN03027068	AADN03027068.1
chrUn_AADN03027069	AADN03027069.1
chrUn_AADN03027070	AADN03027070.1
chrUn_AADN03027072	AADN03027072.1
chrUn_AADN03027074	AADN03027074.1
chrUn_AADN03027076	AADN03027076.1
chrUn_AADN03027078	AADN03027078.1
chrUn_AADN03027079	AADN03027079.1
chrUn_AADN03027080	AADN03027080.1
chrUn_AADN03027081	AADN03027081.1
chrUn_AADN03027082	AADN03027082.1
chrUn_AADN03027083	AADN03027083.1
chrUn_AADN03027084	AADN03027084.1
chrUn_AADN03027085	AADN03027085.1
chrUn_AADN03027086	AADN03027086.1
chrUn_AADN03027087	AADN03027087.1
chrUn_AADN03027088	AADN03027088.1
chrUn_AADN03027089	AADN03027089.1
chrUn_AADN03027090	AADN03027090.1
chrUn_AADN03027091	AADN03027091.1
chrUn_AADN03027092	AADN03027092.1
chrUn_AADN03027093	AADN03027093.1
chrUn_AADN03027094	AADN03027094.1
chrUn_AADN03027096	AADN03027096.1
chrUn_AADN03027097	AADN03027097.1
chrUn_AADN03027098	AADN03027098.1
chrUn_AADN03027099	AADN03027099.1
chrUn_AADN03027100	AADN03027100.1
chrUn_AADN03027101	AADN03027101.1
chr1_JH375141_random	JH375141.1
chr1_JH375142_random	JH375142.1
chr1_JH375143_random	JH375143.1
chr1_JH375144_random	JH375144.1
chr1_JH375145_random	JH375145.1
chr1_JH375146_random	JH375146.1
chr1_JH375147_random	JH375147.1
chr1_JH375148_random	JH375148.1
chr1_JH375149_random	JH375149.1
chr1_JH375150_random	JH375150.1
chr1_JH375151_random	JH375151.1
chr1_JH375152_random	JH375152.1
chr1_JH375153_random	JH375153.1
chr1_JH375154_random	JH375154.1
chr2_JH375155_random	JH375155.1
chr2_JH375156_random	JH375156.1
chr2_JH375157_random	JH375157.1
chr2_JH375158_random	JH375158.1
chr2_JH375159_random	JH375159.1
chr2_JH375160_random	JH375160.1
chr2_JH375161_random	JH375161.1
chr2_JH375162_random	JH375162.1
chr2_JH375163_random	JH375163.1
chr2_JH375164_random	JH375164.1
chr2_JH375165_random	JH375165.1
chr3_JH375166_random	JH375166.1
chr3_JH375167_random	JH375167.1
chr4_JH375168_random	JH375168.1
chr4_JH375169_random	JH375169.1
chr4_JH375170_random	JH375170.1
chr4_JH375171_random	JH375171.1
chr4_JH375172_random	JH375172.1
chr5_JH375173_random	JH375173.1
chr5_JH375174_random	JH375174.1
chr5_JH375175_random	JH375175.1
chr5_JH375176_random	JH375176.1
chr6_JH375177_random	JH375177.1
chr6_JH375178_random	JH375178.1
chr6_JH375179_random	JH375179.1
chr6_JH375180_random	JH375180.1
chr8_JH375181_random	JH375181.1
chr8_JH375182_random	JH375182.1
chr9_JH375183_random	JH375183.1
chrW_JH375226_random	JH375226.1
chrW_JH375227_random	JH375227.1
chrW_JH375228_random	JH375228.1
chrW_JH375229_random	JH375229.1
chrW_JH375230_random	JH375230.1
chrW_JH375231_random	JH375231.1
chrW_JH375232_random	JH375232.1
chrW_JH375233_random	JH375233.1
chrW_JH375234_random	JH375234.1
chrW_JH375235_random	JH375235.1
chrW_JH375236_random	JH375236.1
chrW_JH375237_random	JH375237.1
chr10_JH375184_random	JH375184.1
chr10_JH375185_random	JH375185.1
chr11_JH375186_random	JH375186.1
chr12_JH375187_random	JH375187.1
chr12_JH375188_random	JH375188.1
chr14_JH375189_random	JH375189.1
chr14_JH375190_random	JH375190.1
chr15_JH375191_random	JH375191.1
chr15_JH375192_random	JH375192.1
chr15_JH375193_random	JH375193.1
chr16_JH375194_random	JH375194.1
chr16_JH375195_random	JH375195.1
chr16_JH375196_random	JH375196.1
chr16_JH375197_random	JH375197.1
chr16_JH375198_random	JH375198.1
chr16_JH375199_random	JH375199.1
chr16_JH375200_random	JH375200.1
chr16_JH375201_random	JH375201.1
chr16_JH375202_random	JH375202.1
chr16_JH375203_random	JH375203.1
chr16_JH375204_random	JH375204.1
chr16_JH375205_random	JH375205.1
chr16_JH375206_random	JH375206.1
chr16_JH375207_random	JH375207.1
chr17_JH375208_random	JH375208.1
chr18_JH375209_random	JH375209.1
chr18_JH375210_random	JH375210.1
chr19_JH375211_random	JH375211.1
chr20_JH375212_random	JH375212.1
chr20_JH375213_random	JH375213.1
chr22_JH375214_random	JH375214.1
chr24_JH375215_random	JH375215.1
chr25_JH375216_random	JH375216.1
chr25_JH375217_random	JH375217.1
chr25_JH375218_random	JH375218.1
chr25_JH375219_random	JH375219.1
chr27_JH375220_random	JH375220.1
chr27_JH375221_random	JH375221.1
chr27_JH375222_random	JH375222.1
chr27_JH375223_random	JH375223.1
chr27_JH375224_random	JH375224.1
chr27_JH375225_random	JH375225.1
chrLGE22C19W28_E50C23	LGE22C19W28_E50C23
chr1_AADN03009256_random	AADN03009256.1
chr1_AADN03009258_random	AADN03009258.1
chr1_AADN03009259_random	AADN03009259.1
chr1_AADN03009260_random	AADN03009260.1
chr1_AADN03009263_random	AADN03009263.1
chr1_AADN03009264_random	AADN03009264.1
chr1_AADN03009265_random	AADN03009265.1
chr1_AADN03009266_random	AADN03009266.1
chr1_AADN03009267_random	AADN03009267.1
chr1_AADN03009268_random	AADN03009268.1
chr1_AADN03009269_random	AADN03009269.1
chr1_AADN03009270_random	AADN03009270.1
chr1_AADN03009271_random	AADN03009271.1
chr1_AADN03009273_random	AADN03009273.1
chr1_AADN03009274_random	AADN03009274.1
chr1_AADN03009275_random	AADN03009275.1
chr1_AADN03009276_random	AADN03009276.1
chr1_AADN03009277_random	AADN03009277.1
chr1_AADN03009278_random	AADN03009278.1
chr1_AADN03009279_random	AADN03009279.1
chr1_AADN03009280_random	AADN03009280.1
chr1_AADN03009281_random	AADN03009281.1
chr1_AADN03009282_random	AADN03009282.1
chr1_AADN03009283_random	AADN03009283.1
chr1_AADN03009284_random	AADN03009284.1
chr1_AADN03009285_random	AADN03009285.1
chr1_AADN03009286_random	AADN03009286.1
chr1_AADN03009287_random	AADN03009287.1
chr1_AADN03009288_random	AADN03009288.1
chr1_AADN03009289_random	AADN03009289.1
chr1_AADN03009290_random	AADN03009290.1
chr1_AADN03009291_random	AADN03009291.1
chr1_AADN03009292_random	AADN03009292.1
chr1_AADN03009293_random	AADN03009293.1
chr1_AADN03009294_random	AADN03009294.1
chr1_AADN03009295_random	AADN03009295.1
chr1_AADN03009296_random	AADN03009296.1
chr1_AADN03009298_random	AADN03009298.1
chr1_AADN03009299_random	AADN03009299.1
chr1_AADN03009300_random	AADN03009300.1
chr1_AADN03009301_random	AADN03009301.1
chr1_AADN03009302_random	AADN03009302.1
chr1_AADN03009303_random	AADN03009303.1
chr1_AADN03009304_random	AADN03009304.1
chr1_AADN03009306_random	AADN03009306.1
chr1_AADN03009307_random	AADN03009307.1
chr1_AADN03009310_random	AADN03009310.1
chr1_AADN03009312_random	AADN03009312.1
chr1_AADN03009313_random	AADN03009313.1
chr1_AADN03009314_random	AADN03009314.1
chr1_AADN03009315_random	AADN03009315.1
chr1_AADN03009316_random	AADN03009316.1
chr1_AADN03009318_random	AADN03009318.1
chr1_AADN03009319_random	AADN03009319.1
chr1_AADN03009320_random	AADN03009320.1
chr1_AADN03009321_random	AADN03009321.1
chr1_AADN03009322_random	AADN03009322.1
chr1_AADN03009323_random	AADN03009323.1
chr1_AADN03009325_random	AADN03009325.1
chr1_AADN03009327_random	AADN03009327.1
chr1_AADN03009328_random	AADN03009328.1
chr1_AADN03009329_random	AADN03009329.1
chr1_AADN03009330_random	AADN03009330.1
chr1_AADN03009331_random	AADN03009331.1
chr1_AADN03009332_random	AADN03009332.1
chr1_AADN03009333_random	AADN03009333.1
chr1_AADN03009335_random	AADN03009335.1
chr1_AADN03009336_random	AADN03009336.1
chr1_AADN03009337_random	AADN03009337.1
chr1_AADN03009338_random	AADN03009338.1
chr1_AADN03009339_random	AADN03009339.1
chr1_AADN03009341_random	AADN03009341.1
chr1_AADN03009342_random	AADN03009342.1
chr1_AADN03009343_random	AADN03009343.1
chr1_AADN03009344_random	AADN03009344.1
chr1_AADN03009345_random	AADN03009345.1
chr1_AADN03009346_random	AADN03009346.1
chr1_AADN03009347_random	AADN03009347.1
chr1_AADN03009348_random	AADN03009348.1
chr1_AADN03009349_random	AADN03009349.1
chr1_AADN03009350_random	AADN03009350.1
chr1_AADN03009351_random	AADN03009351.1
chr1_AADN03009352_random	AADN03009352.1
chr1_AADN03009353_random	AADN03009353.1
chr1_AADN03009354_random	AADN03009354.1
chr1_AADN03009355_random	AADN03009355.1
chr1_AADN03009357_random	AADN03009357.1
chr1_AADN03009358_random	AADN03009358.1
chr1_AADN03009359_random	AADN03009359.1
chr1_AADN03009360_random	AADN03009360.1
chr1_AADN03009361_random	AADN03009361.1
chr1_AADN03009362_random	AADN03009362.1
chr1_AADN03009363_random	AADN03009363.1
chr1_AADN03009365_random	AADN03009365.1
chr1_AADN03009368_random	AADN03009368.1
chr1_AADN03009369_random	AADN03009369.1
chr1_AADN03009370_random	AADN03009370.1
chr1_AADN03009371_random	AADN03009371.1
chr1_AADN03009372_random	AADN03009372.1
chr1_AADN03009373_random	AADN03009373.1
chr1_AADN03009374_random	AADN03009374.1
chr1_AADN03009375_random	AADN03009375.1
chr1_AADN03009376_random	AADN03009376.1
chr1_AADN03009377_random	AADN03009377.1
chr1_AADN03009379_random	AADN03009379.1
chr1_AADN03009380_random	AADN03009380.1
chr1_AADN03009381_random	AADN03009381.1
chr1_AADN03009382_random	AADN03009382.1
chr1_AADN03009384_random	AADN03009384.1
chr1_AADN03009385_random	AADN03009385.1
chr1_AADN03009386_random	AADN03009386.1
chr1_AADN03009388_random	AADN03009388.1
chr1_AADN03009389_random	AADN03009389.1
chr1_AADN03009390_random	AADN03009390.1
chr1_AADN03009391_random	AADN03009391.1
chr1_AADN03009394_random	AADN03009394.1
chr1_AADN03009395_random	AADN03009395.1
chr1_AADN03009396_random	AADN03009396.1
chr1_AADN03009397_random	AADN03009397.1
chr1_AADN03009398_random	AADN03009398.1
chr1_AADN03009399_random	AADN03009399.1
chr1_AADN03009400_random	AADN03009400.1
chr1_AADN03009401_random	AADN03009401.1
chr1_AADN03009402_random	AADN03009402.1
chr1_AADN03009403_random	AADN03009403.1
chr1_AADN03009404_random	AADN03009404.1
chr1_AADN03009405_random	AADN03009405.1
chr1_AADN03009406_random	AADN03009406.1
chr1_AADN03009407_random	AADN03009407.1
chr1_AADN03009408_random	AADN03009408.1
chr1_AADN03009410_random	AADN03009410.1
chr1_AADN03009411_random	AADN03009411.1
chr1_AADN03009412_random	AADN03009412.1
chr1_AADN03009413_random	AADN03009413.1
chr1_AADN03009415_random	AADN03009415.1
chr1_AADN03009416_random	AADN03009416.1
chr1_AADN03009418_random	AADN03009418.1
chr1_AADN03009419_random	AADN03009419.1
chr1_AADN03009420_random	AADN03009420.1
chr1_AADN03009421_random	AADN03009421.1
chr1_AADN03009424_random	AADN03009424.1
chr1_AADN03009425_random	AADN03009425.1
chr1_AADN03009426_random	AADN03009426.1
chr1_AADN03009427_random	AADN03009427.1
chr1_AADN03009428_random	AADN03009428.1
chr1_AADN03009429_random	AADN03009429.1
chr1_AADN03009430_random	AADN03009430.1
chr1_AADN03009431_random	AADN03009431.1
chr1_AADN03009432_random	AADN03009432.1
chr1_AADN03009433_random	AADN03009433.1
chr1_AADN03009434_random	AADN03009434.1
chr1_AADN03009435_random	AADN03009435.1
chr1_AADN03009436_random	AADN03009436.1
chr1_AADN03009437_random	AADN03009437.1
chr1_AADN03009438_random	AADN03009438.1
chr1_AADN03009439_random	AADN03009439.1
chr1_AADN03009440_random	AADN03009440.1
chr1_AADN03009441_random	AADN03009441.1
chr1_AADN03009442_random	AADN03009442.1
chr1_AADN03009443_random	AADN03009443.1
chr1_AADN03009444_random	AADN03009444.1
chr1_AADN03009445_random	AADN03009445.1
chr1_AADN03009446_random	AADN03009446.1
chr1_AADN03009447_random	AADN03009447.1
