chr1	1
scaffold6678	scaffold6678
scaffold6679	scaffold6679
scaffold668	scaffold668
scaffold6680	scaffold6680
scaffold6681	scaffold6681
scaffold6682	scaffold6682
scaffold6683	scaffold6683
scaffold6684	scaffold6684
scaffold6685	scaffold6685
scaffold6686	scaffold6686
scaffold6687	scaffold6687
scaffold6688	scaffold6688
scaffold6689	scaffold6689
scaffold6690	scaffold6690
scaffold6691	scaffold6691
scaffold6692	scaffold6692
scaffold6693	scaffold6693
scaffold6694	scaffold6694
scaffold6695	scaffold6695
scaffold6696	scaffold6696
scaffold6697	scaffold6697
scaffold6698	scaffold6698
scaffold6699	scaffold6699
scaffold670	scaffold670
scaffold6700	scaffold6700
scaffold6701	scaffold6701
scaffold6702	scaffold6702
scaffold6703	scaffold6703
scaffold6704	scaffold6704
scaffold6705	scaffold6705
scaffold6706	scaffold6706
scaffold6707	scaffold6707
scaffold6708	scaffold6708
scaffold6709	scaffold6709
scaffold671	scaffold671
scaffold6710	scaffold6710
scaffold6711	scaffold6711
scaffold6712	scaffold6712
scaffold6713	scaffold6713
scaffold6714	scaffold6714
scaffold6715	scaffold6715
scaffold6716	scaffold6716
scaffold6717	scaffold6717
scaffold6718	scaffold6718
scaffold6719	scaffold6719
scaffold6720	scaffold6720
scaffold6721	scaffold6721
scaffold6722	scaffold6722
scaffold6723	scaffold6723
scaffold6724	scaffold6724
scaffold6725	scaffold6725
scaffold6726	scaffold6726
scaffold6727	scaffold6727
scaffold6728	scaffold6728
scaffold6729	scaffold6729
scaffold6730	scaffold6730
scaffold6731	scaffold6731
scaffold6732	scaffold6732
scaffold6733	scaffold6733
scaffold6734	scaffold6734
scaffold6735	scaffold6735
scaffold6736	scaffold6736
scaffold6737	scaffold6737
scaffold6738	scaffold6738
scaffold6739	scaffold6739
scaffold6740	scaffold6740
scaffold6741	scaffold6741
scaffold6742	scaffold6742
scaffold6743	scaffold6743
scaffold6744	scaffold6744
scaffold6745	scaffold6745
scaffold6746	scaffold6746
scaffold6747	scaffold6747
scaffold6748	scaffold6748
scaffold6749	scaffold6749
scaffold6750	scaffold6750
scaffold6751	scaffold6751
scaffold6752	scaffold6752
scaffold6753	scaffold6753
scaffold6754	scaffold6754
scaffold6755	scaffold6755
scaffold6756	scaffold6756
scaffold6757	scaffold6757
scaffold6758	scaffold6758
scaffold6759	scaffold6759
scaffold676	scaffold676
scaffold6760	scaffold6760
scaffold6761	scaffold6761
scaffold6762	scaffold6762
scaffold6763	scaffold6763
scaffold6764	scaffold6764
scaffold6765	scaffold6765
scaffold6766	scaffold6766
scaffold6767	scaffold6767
scaffold6768	scaffold6768
scaffold6769	scaffold6769
scaffold6770	scaffold6770
scaffold6771	scaffold6771
scaffold6772	scaffold6772
scaffold6773	scaffold6773
scaffold6774	scaffold6774
scaffold6775	scaffold6775
scaffold6776	scaffold6776
scaffold6777	scaffold6777
scaffold6778	scaffold6778
scaffold6779	scaffold6779
scaffold6780	scaffold6780
scaffold6781	scaffold6781
scaffold6782	scaffold6782
scaffold6783	scaffold6783
scaffold6784	scaffold6784
scaffold6785	scaffold6785
scaffold6786	scaffold6786
scaffold6787	scaffold6787
scaffold6788	scaffold6788
scaffold6789	scaffold6789
scaffold6790	scaffold6790
scaffold6791	scaffold6791
scaffold6792	scaffold6792
scaffold6793	scaffold6793
scaffold6794	scaffold6794
scaffold6795	scaffold6795
scaffold6796	scaffold6796
scaffold6797	scaffold6797
scaffold6798	scaffold6798
scaffold6799	scaffold6799
scaffold6800	scaffold6800
scaffold6801	scaffold6801
scaffold6802	scaffold6802
scaffold6803	scaffold6803
scaffold6804	scaffold6804
scaffold6805	scaffold6805
scaffold6806	scaffold6806
scaffold6807	scaffold6807
scaffold6808	scaffold6808
scaffold6809	scaffold6809
scaffold681	scaffold681
scaffold6810	scaffold6810
scaffold6811	scaffold6811
scaffold6812	scaffold6812
scaffold6813	scaffold6813
scaffold6814	scaffold6814
scaffold6815	scaffold6815
scaffold6816	scaffold6816
scaffold6817	scaffold6817
scaffold6818	scaffold6818
scaffold6819	scaffold6819
scaffold6820	scaffold6820
scaffold6821	scaffold6821
scaffold6822	scaffold6822
scaffold6823	scaffold6823
scaffold6824	scaffold6824
scaffold6825	scaffold6825
scaffold6826	scaffold6826
scaffold6827	scaffold6827
scaffold6828	scaffold6828
scaffold6829	scaffold6829
scaffold683	scaffold683
scaffold6830	scaffold6830
scaffold6831	scaffold6831
scaffold6832	scaffold6832
scaffold6833	scaffold6833
scaffold6834	scaffold6834
scaffold6835	scaffold6835
scaffold6836	scaffold6836
scaffold6837	scaffold6837
scaffold6838	scaffold6838
scaffold6839	scaffold6839
scaffold6840	scaffold6840
scaffold6841	scaffold6841
scaffold6842	scaffold6842
scaffold6843	scaffold6843
scaffold6844	scaffold6844
scaffold6845	scaffold6845
scaffold6846	scaffold6846
scaffold6847	scaffold6847
scaffold6848	scaffold6848
scaffold6849	scaffold6849
scaffold6850	scaffold6850
scaffold6851	scaffold6851
scaffold6852	scaffold6852
scaffold6853	scaffold6853
scaffold6854	scaffold6854
scaffold6855	scaffold6855
scaffold6857	scaffold6857
scaffold6858	scaffold6858
scaffold6859	scaffold6859
scaffold6860	scaffold6860
scaffold6861	scaffold6861
scaffold6862	scaffold6862
scaffold6863	scaffold6863
scaffold6864	scaffold6864
scaffold6865	scaffold6865
scaffold6866	scaffold6866
scaffold6867	scaffold6867
scaffold6868	scaffold6868
scaffold6869	scaffold6869
scaffold687	scaffold687
scaffold6870	scaffold6870
scaffold6871	scaffold6871
scaffold6872	scaffold6872
scaffold6873	scaffold6873
scaffold6874	scaffold6874
scaffold6875	scaffold6875
scaffold6876	scaffold6876
scaffold6877	scaffold6877
scaffold6879	scaffold6879
scaffold6880	scaffold6880
scaffold6881	scaffold6881
scaffold6882	scaffold6882
scaffold6883	scaffold6883
scaffold6884	scaffold6884
scaffold6885	scaffold6885
scaffold6886	scaffold6886
scaffold6887	scaffold6887
scaffold6888	scaffold6888
scaffold6889	scaffold6889
scaffold689	scaffold689
scaffold6890	scaffold6890
scaffold6891	scaffold6891
scaffold6892	scaffold6892
scaffold6893	scaffold6893
scaffold6894	scaffold6894
scaffold6895	scaffold6895
scaffold6896	scaffold6896
scaffold6897	scaffold6897
scaffold6898	scaffold6898
scaffold6899	scaffold6899
scaffold690	scaffold690
scaffold6900	scaffold6900
scaffold6901	scaffold6901
scaffold6902	scaffold6902
scaffold6903	scaffold6903
scaffold6904	scaffold6904
scaffold6905	scaffold6905
scaffold6906	scaffold6906
scaffold6907	scaffold6907
scaffold6908	scaffold6908
scaffold6909	scaffold6909
scaffold691	scaffold691
scaffold6910	scaffold6910
scaffold6911	scaffold6911
scaffold6912	scaffold6912
scaffold6913	scaffold6913
scaffold6914	scaffold6914
scaffold6915	scaffold6915
scaffold6916	scaffold6916
scaffold6917	scaffold6917
scaffold6918	scaffold6918
scaffold6919	scaffold6919
scaffold692	scaffold692
scaffold6920	scaffold6920
scaffold6921	scaffold6921
scaffold6922	scaffold6922
scaffold6923	scaffold6923
scaffold6924	scaffold6924
scaffold6925	scaffold6925
scaffold6926	scaffold6926
scaffold6927	scaffold6927
scaffold6928	scaffold6928
scaffold6929	scaffold6929
scaffold693	scaffold693
scaffold6930	scaffold6930
scaffold6931	scaffold6931
scaffold6932	scaffold6932
scaffold6933	scaffold6933
scaffold6934	scaffold6934
scaffold6935	scaffold6935
scaffold6936	scaffold6936
scaffold6937	scaffold6937
scaffold6938	scaffold6938
scaffold6939	scaffold6939
scaffold6940	scaffold6940
scaffold6941	scaffold6941
scaffold6942	scaffold6942
scaffold6943	scaffold6943
scaffold6944	scaffold6944
scaffold6945	scaffold6945
scaffold6946	scaffold6946
scaffold6947	scaffold6947
scaffold6948	scaffold6948
scaffold6949	scaffold6949
scaffold695	scaffold695
scaffold6950	scaffold6950
scaffold6951	scaffold6951
scaffold6952	scaffold6952
scaffold6953	scaffold6953
scaffold6954	scaffold6954
scaffold6955	scaffold6955
scaffold6956	scaffold6956
scaffold6957	scaffold6957
scaffold6958	scaffold6958
scaffold6959	scaffold6959
scaffold6960	scaffold6960
scaffold6961	scaffold6961
scaffold6962	scaffold6962
scaffold6963	scaffold6963
scaffold6964	scaffold6964
scaffold6965	scaffold6965
scaffold6966	scaffold6966
scaffold6967	scaffold6967
scaffold6968	scaffold6968
scaffold6969	scaffold6969
scaffold697	scaffold697
scaffold6970	scaffold6970
scaffold6971	scaffold6971
scaffold6972	scaffold6972
scaffold6973	scaffold6973
scaffold6974	scaffold6974
scaffold6975	scaffold6975
scaffold6976	scaffold6976
scaffold6977	scaffold6977
scaffold6978	scaffold6978
scaffold6979	scaffold6979
scaffold6980	scaffold6980
scaffold6981	scaffold6981
scaffold6982	scaffold6982
scaffold6983	scaffold6983
scaffold6984	scaffold6984
scaffold6985	scaffold6985
scaffold6986	scaffold6986
scaffold6987	scaffold6987
scaffold6988	scaffold6988
scaffold6989	scaffold6989
scaffold6990	scaffold6990
scaffold6991	scaffold6991
scaffold6992	scaffold6992
scaffold6993	scaffold6993
scaffold6994	scaffold6994
scaffold6995	scaffold6995
scaffold6996	scaffold6996
scaffold6997	scaffold6997
scaffold6998	scaffold6998
scaffold6999	scaffold6999
scaffold700	scaffold700
scaffold7000	scaffold7000
scaffold7001	scaffold7001
scaffold7002	scaffold7002
scaffold7003	scaffold7003
scaffold7004	scaffold7004
scaffold7005	scaffold7005
scaffold7006	scaffold7006
scaffold7007	scaffold7007
scaffold7008	scaffold7008
scaffold7009	scaffold7009
scaffold701	scaffold701
scaffold7010	scaffold7010
scaffold7011	scaffold7011
scaffold7012	scaffold7012
scaffold7013	scaffold7013
scaffold7014	scaffold7014
scaffold7015	scaffold7015
scaffold7016	scaffold7016
scaffold7017	scaffold7017
scaffold7018	scaffold7018
scaffold7019	scaffold7019
scaffold7020	scaffold7020
scaffold7021	scaffold7021
scaffold7022	scaffold7022
scaffold7023	scaffold7023
scaffold7024	scaffold7024
scaffold7025	scaffold7025
scaffold7026	scaffold7026
scaffold7027	scaffold7027
scaffold7028	scaffold7028
scaffold7029	scaffold7029
scaffold703	scaffold703
scaffold7030	scaffold7030
scaffold7031	scaffold7031
scaffold7032	scaffold7032
scaffold7033	scaffold7033
scaffold7034	scaffold7034
scaffold7035	scaffold7035
scaffold7036	scaffold7036
scaffold7037	scaffold7037
scaffold7038	scaffold7038
scaffold7039	scaffold7039
scaffold704	scaffold704
scaffold7040	scaffold7040
scaffold7041	scaffold7041
scaffold7042	scaffold7042
scaffold7043	scaffold7043
scaffold7044	scaffold7044
scaffold7045	scaffold7045
scaffold7046	scaffold7046
scaffold7047	scaffold7047
scaffold7048	scaffold7048
scaffold7049	scaffold7049
scaffold7050	scaffold7050
scaffold7051	scaffold7051
scaffold7052	scaffold7052
scaffold7053	scaffold7053
scaffold7054	scaffold7054
scaffold7055	scaffold7055
scaffold7056	scaffold7056
scaffold7057	scaffold7057
scaffold7058	scaffold7058
scaffold7059	scaffold7059
scaffold7060	scaffold7060
scaffold7061	scaffold7061
scaffold7062	scaffold7062
scaffold7063	scaffold7063
scaffold7064	scaffold7064
scaffold7065	scaffold7065
scaffold7066	scaffold7066
scaffold7067	scaffold7067
scaffold7068	scaffold7068
scaffold7069	scaffold7069
scaffold707	scaffold707
scaffold7070	scaffold7070
scaffold7071	scaffold7071
scaffold7072	scaffold7072
scaffold7073	scaffold7073
scaffold7074	scaffold7074
scaffold7075	scaffold7075
scaffold7076	scaffold7076
scaffold7077	scaffold7077
scaffold7078	scaffold7078
scaffold7079	scaffold7079
scaffold708	scaffold708
scaffold7080	scaffold7080
scaffold7081	scaffold7081
scaffold7082	scaffold7082
scaffold7083	scaffold7083
scaffold7084	scaffold7084
scaffold7085	scaffold7085
scaffold7086	scaffold7086
scaffold7087	scaffold7087
scaffold7088	scaffold7088
scaffold7089	scaffold7089
scaffold709	scaffold709
scaffold7090	scaffold7090
scaffold7091	scaffold7091
scaffold7092	scaffold7092
scaffold7093	scaffold7093
scaffold7094	scaffold7094
scaffold7095	scaffold7095
scaffold7096	scaffold7096
scaffold7097	scaffold7097
scaffold7098	scaffold7098
scaffold7099	scaffold7099
scaffold7100	scaffold7100
scaffold7101	scaffold7101
scaffold7102	scaffold7102
scaffold7103	scaffold7103
scaffold7104	scaffold7104
scaffold7105	scaffold7105
scaffold7106	scaffold7106
scaffold7107	scaffold7107
scaffold7108	scaffold7108
scaffold7109	scaffold7109
scaffold7110	scaffold7110
scaffold7111	scaffold7111
scaffold7112	scaffold7112
scaffold7113	scaffold7113
scaffold7114	scaffold7114
scaffold7115	scaffold7115
scaffold7116	scaffold7116
scaffold7117	scaffold7117
scaffold7118	scaffold7118
scaffold7119	scaffold7119
scaffold712	scaffold712
scaffold7120	scaffold7120
scaffold7121	scaffold7121
scaffold7122	scaffold7122
scaffold7123	scaffold7123
scaffold7124	scaffold7124
scaffold7125	scaffold7125
scaffold7126	scaffold7126
scaffold7127	scaffold7127
scaffold7128	scaffold7128
scaffold7129	scaffold7129
scaffold713	scaffold713
scaffold7130	scaffold7130
scaffold7131	scaffold7131
scaffold7132	scaffold7132
scaffold7133	scaffold7133
scaffold7134	scaffold7134
scaffold7135	scaffold7135
scaffold7136	scaffold7136
scaffold7137	scaffold7137
scaffold7138	scaffold7138
scaffold7139	scaffold7139
scaffold714	scaffold714
scaffold7140	scaffold7140
scaffold7141	scaffold7141
scaffold7142	scaffold7142
scaffold7143	scaffold7143
scaffold7144	scaffold7144
scaffold7145	scaffold7145
scaffold7146	scaffold7146
scaffold7147	scaffold7147
scaffold7148	scaffold7148
scaffold7149	scaffold7149
scaffold7150	scaffold7150
scaffold7151	scaffold7151
scaffold7152	scaffold7152
scaffold7153	scaffold7153
scaffold7154	scaffold7154
scaffold7155	scaffold7155
scaffold7156	scaffold7156
scaffold7157	scaffold7157
scaffold7158	scaffold7158
scaffold7159	scaffold7159
scaffold716	scaffold716
scaffold7160	scaffold7160
scaffold7161	scaffold7161
scaffold7162	scaffold7162
scaffold7163	scaffold7163
scaffold7164	scaffold7164
scaffold7165	scaffold7165
scaffold7166	scaffold7166
scaffold7167	scaffold7167
scaffold7168	scaffold7168
scaffold7169	scaffold7169
scaffold717	scaffold717
scaffold7170	scaffold7170
scaffold7171	scaffold7171
scaffold7172	scaffold7172
scaffold7173	scaffold7173
scaffold7174	scaffold7174
scaffold7175	scaffold7175
scaffold7176	scaffold7176
scaffold7177	scaffold7177
scaffold7178	scaffold7178
scaffold7179	scaffold7179
scaffold718	scaffold718
scaffold7180	scaffold7180
scaffold7181	scaffold7181
scaffold7182	scaffold7182
scaffold7183	scaffold7183
scaffold7184	scaffold7184
scaffold7185	scaffold7185
scaffold7186	scaffold7186
scaffold7187	scaffold7187
scaffold7188	scaffold7188
scaffold7189	scaffold7189
scaffold7190	scaffold7190
scaffold7191	scaffold7191
scaffold7192	scaffold7192
scaffold7193	scaffold7193
scaffold7194	scaffold7194
scaffold7195	scaffold7195
scaffold7196	scaffold7196
scaffold7197	scaffold7197
scaffold7198	scaffold7198
scaffold7199	scaffold7199
scaffold7200	scaffold7200
scaffold7201	scaffold7201
scaffold7202	scaffold7202
scaffold7203	scaffold7203
scaffold7204	scaffold7204
scaffold7205	scaffold7205
scaffold7206	scaffold7206
scaffold7207	scaffold7207
scaffold7208	scaffold7208
scaffold7209	scaffold7209
scaffold721	scaffold721
scaffold7210	scaffold7210
scaffold7211	scaffold7211
scaffold7212	scaffold7212
scaffold7213	scaffold7213
scaffold7214	scaffold7214
scaffold7215	scaffold7215
scaffold7216	scaffold7216
scaffold7217	scaffold7217
scaffold7218	scaffold7218
scaffold7219	scaffold7219
scaffold722	scaffold722
scaffold7220	scaffold7220
scaffold7221	scaffold7221
scaffold7222	scaffold7222
scaffold7223	scaffold7223
scaffold7224	scaffold7224
scaffold7225	scaffold7225
scaffold7226	scaffold7226
scaffold7227	scaffold7227
scaffold7228	scaffold7228
scaffold7229	scaffold7229
scaffold7230	scaffold7230
scaffold7231	scaffold7231
scaffold7232	scaffold7232
scaffold7233	scaffold7233
scaffold7234	scaffold7234
scaffold7235	scaffold7235
scaffold7236	scaffold7236
scaffold7237	scaffold7237
scaffold7238	scaffold7238
scaffold7239	scaffold7239
scaffold724	scaffold724
scaffold7240	scaffold7240
scaffold7241	scaffold7241
scaffold7242	scaffold7242
scaffold7243	scaffold7243
scaffold7244	scaffold7244
scaffold7245	scaffold7245
scaffold7246	scaffold7246
scaffold7247	scaffold7247
scaffold7248	scaffold7248
scaffold7249	scaffold7249
scaffold7250	scaffold7250
scaffold7251	scaffold7251
scaffold7252	scaffold7252
scaffold7253	scaffold7253
scaffold7254	scaffold7254
scaffold7255	scaffold7255
scaffold7256	scaffold7256
scaffold7257	scaffold7257
scaffold7258	scaffold7258
scaffold7259	scaffold7259
scaffold7260	scaffold7260
scaffold7261	scaffold7261
scaffold7262	scaffold7262
scaffold7263	scaffold7263
scaffold7264	scaffold7264
scaffold7265	scaffold7265
scaffold7266	scaffold7266
scaffold7267	scaffold7267
scaffold7268	scaffold7268
scaffold7269	scaffold7269
scaffold7270	scaffold7270
scaffold7271	scaffold7271
scaffold7272	scaffold7272
scaffold7273	scaffold7273
scaffold7274	scaffold7274
scaffold7275	scaffold7275
scaffold7276	scaffold7276
scaffold7277	scaffold7277
scaffold7278	scaffold7278
scaffold7279	scaffold7279
scaffold7280	scaffold7280
scaffold7281	scaffold7281
scaffold7282	scaffold7282
scaffold7283	scaffold7283
scaffold7284	scaffold7284
scaffold7285	scaffold7285
scaffold7286	scaffold7286
scaffold7287	scaffold7287
scaffold7288	scaffold7288
scaffold7289	scaffold7289
scaffold7290	scaffold7290
scaffold7291	scaffold7291
scaffold7292	scaffold7292
scaffold7293	scaffold7293
scaffold7294	scaffold7294
scaffold7295	scaffold7295
scaffold7296	scaffold7296
scaffold7297	scaffold7297
scaffold7298	scaffold7298
scaffold7299	scaffold7299
scaffold7300	scaffold7300
scaffold7301	scaffold7301
scaffold7302	scaffold7302
scaffold7303	scaffold7303
scaffold7304	scaffold7304
scaffold7305	scaffold7305
scaffold7306	scaffold7306
scaffold7307	scaffold7307
scaffold7308	scaffold7308
scaffold7309	scaffold7309
scaffold731	scaffold731
scaffold7310	scaffold7310
scaffold7311	scaffold7311
scaffold7312	scaffold7312
scaffold7313	scaffold7313
scaffold7314	scaffold7314
scaffold7315	scaffold7315
scaffold7316	scaffold7316
scaffold7317	scaffold7317
scaffold7318	scaffold7318
scaffold7319	scaffold7319
scaffold7320	scaffold7320
scaffold7321	scaffold7321
scaffold7322	scaffold7322
scaffold7323	scaffold7323
scaffold7324	scaffold7324
scaffold7325	scaffold7325
scaffold7326	scaffold7326
scaffold7327	scaffold7327
scaffold7328	scaffold7328
scaffold7329	scaffold7329
scaffold7330	scaffold7330
scaffold7331	scaffold7331
scaffold7332	scaffold7332
scaffold7333	scaffold7333
scaffold7334	scaffold7334
scaffold7335	scaffold7335
scaffold7336	scaffold7336
scaffold7337	scaffold7337
scaffold7338	scaffold7338
scaffold7339	scaffold7339
scaffold7340	scaffold7340
scaffold7341	scaffold7341
scaffold7342	scaffold7342
scaffold7343	scaffold7343
scaffold7344	scaffold7344
scaffold7345	scaffold7345
scaffold7346	scaffold7346
scaffold7347	scaffold7347
scaffold7348	scaffold7348
scaffold7349	scaffold7349
scaffold7350	scaffold7350
scaffold7351	scaffold7351
scaffold7352	scaffold7352
scaffold7353	scaffold7353
scaffold7354	scaffold7354
scaffold7355	scaffold7355
scaffold7356	scaffold7356
scaffold7357	scaffold7357
scaffold7358	scaffold7358
scaffold7359	scaffold7359
scaffold7360	scaffold7360
scaffold7361	scaffold7361
scaffold7362	scaffold7362
scaffold7363	scaffold7363
scaffold7364	scaffold7364
scaffold7365	scaffold7365
scaffold7366	scaffold7366
scaffold7367	scaffold7367
scaffold7368	scaffold7368
scaffold7369	scaffold7369
scaffold737	scaffold737
scaffold7370	scaffold7370
scaffold7371	scaffold7371
scaffold7372	scaffold7372
scaffold7373	scaffold7373
scaffold7374	scaffold7374
scaffold7375	scaffold7375
scaffold7376	scaffold7376
scaffold7377	scaffold7377
scaffold7378	scaffold7378
scaffold7379	scaffold7379
scaffold7380	scaffold7380
scaffold7381	scaffold7381
scaffold7382	scaffold7382
scaffold7383	scaffold7383
scaffold7384	scaffold7384
scaffold7385	scaffold7385
scaffold7386	scaffold7386
scaffold7387	scaffold7387
scaffold7388	scaffold7388
scaffold7389	scaffold7389
scaffold739	scaffold739
scaffold7390	scaffold7390
scaffold7391	scaffold7391
scaffold7392	scaffold7392
scaffold7393	scaffold7393
scaffold7394	scaffold7394
scaffold7395	scaffold7395
scaffold7396	scaffold7396
scaffold7397	scaffold7397
scaffold7398	scaffold7398
scaffold7399	scaffold7399
scaffold740	scaffold740
scaffold7400	scaffold7400
scaffold7401	scaffold7401
scaffold7402	scaffold7402
scaffold7403	scaffold7403
scaffold7404	scaffold7404
scaffold7405	scaffold7405
scaffold7406	scaffold7406
scaffold7407	scaffold7407
scaffold7408	scaffold7408
scaffold7409	scaffold7409
scaffold7410	scaffold7410
scaffold7411	scaffold7411
scaffold7412	scaffold7412
scaffold7413	scaffold7413
scaffold7414	scaffold7414
scaffold7415	scaffold7415
scaffold7416	scaffold7416
scaffold7417	scaffold7417
scaffold7418	scaffold7418
scaffold7419	scaffold7419
scaffold7420	scaffold7420
scaffold7421	scaffold7421
scaffold7422	scaffold7422
scaffold7423	scaffold7423
scaffold7424	scaffold7424
scaffold7425	scaffold7425
scaffold7426	scaffold7426
scaffold7427	scaffold7427
scaffold7428	scaffold7428
scaffold7429	scaffold7429
scaffold7430	scaffold7430
scaffold7431	scaffold7431
scaffold7432	scaffold7432
scaffold7433	scaffold7433
scaffold7434	scaffold7434
scaffold7435	scaffold7435
scaffold7436	scaffold7436
scaffold7437	scaffold7437
scaffold7438	scaffold7438
scaffold7439	scaffold7439
scaffold744	scaffold744
scaffold7440	scaffold7440
scaffold7441	scaffold7441
scaffold7442	scaffold7442
scaffold7443	scaffold7443
scaffold7444	scaffold7444
scaffold7445	scaffold7445
scaffold7446	scaffold7446
scaffold7447	scaffold7447
scaffold7448	scaffold7448
scaffold7449	scaffold7449
scaffold7450	scaffold7450
scaffold7451	scaffold7451
scaffold7452	scaffold7452
scaffold7453	scaffold7453
scaffold7454	scaffold7454
scaffold7455	scaffold7455
scaffold7456	scaffold7456
scaffold7457	scaffold7457
scaffold7458	scaffold7458
scaffold7459	scaffold7459
scaffold7460	scaffold7460
scaffold7461	scaffold7461
scaffold7462	scaffold7462
scaffold7463	scaffold7463
scaffold7464	scaffold7464
scaffold7465	scaffold7465
scaffold7466	scaffold7466
scaffold7467	scaffold7467
scaffold7468	scaffold7468
scaffold7469	scaffold7469
scaffold7470	scaffold7470
scaffold7471	scaffold7471
scaffold7472	scaffold7472
scaffold7473	scaffold7473
scaffold7474	scaffold7474
scaffold7475	scaffold7475
scaffold7476	scaffold7476
scaffold7477	scaffold7477
scaffold7478	scaffold7478
scaffold7479	scaffold7479
scaffold7480	scaffold7480
scaffold7481	scaffold7481
scaffold7482	scaffold7482
scaffold7483	scaffold7483
scaffold7484	scaffold7484
scaffold7485	scaffold7485
scaffold7486	scaffold7486
scaffold7487	scaffold7487
scaffold7488	scaffold7488
scaffold7489	scaffold7489
scaffold7490	scaffold7490
scaffold7491	scaffold7491
scaffold7492	scaffold7492
scaffold7493	scaffold7493
scaffold7494	scaffold7494
scaffold7495	scaffold7495
scaffold7496	scaffold7496
scaffold7497	scaffold7497
scaffold7498	scaffold7498
scaffold7499	scaffold7499
scaffold750	scaffold750
scaffold7500	scaffold7500
scaffold7501	scaffold7501
scaffold7502	scaffold7502
scaffold7503	scaffold7503
scaffold7504	scaffold7504
scaffold7505	scaffold7505
scaffold7506	scaffold7506
scaffold7507	scaffold7507
scaffold7508	scaffold7508
scaffold7509	scaffold7509
scaffold7510	scaffold7510
scaffold7511	scaffold7511
scaffold7512	scaffold7512
scaffold7514	scaffold7514
scaffold7515	scaffold7515
scaffold7516	scaffold7516
scaffold7517	scaffold7517
scaffold7518	scaffold7518
scaffold7519	scaffold7519
scaffold7520	scaffold7520
scaffold7521	scaffold7521
scaffold7522	scaffold7522
scaffold7523	scaffold7523
scaffold7524	scaffold7524
scaffold7525	scaffold7525
scaffold7526	scaffold7526
scaffold7527	scaffold7527
scaffold7528	scaffold7528
scaffold7529	scaffold7529
scaffold753	scaffold753
scaffold7530	scaffold7530
scaffold7531	scaffold7531
scaffold7532	scaffold7532
scaffold7533	scaffold7533
scaffold7534	scaffold7534
scaffold7535	scaffold7535
scaffold7536	scaffold7536
scaffold7537	scaffold7537
scaffold7538	scaffold7538
scaffold7539	scaffold7539
scaffold7540	scaffold7540
scaffold7541	scaffold7541
scaffold7542	scaffold7542
scaffold7543	scaffold7543
scaffold7544	scaffold7544
scaffold7545	scaffold7545
scaffold7546	scaffold7546
scaffold7547	scaffold7547
scaffold7548	scaffold7548
scaffold7549	scaffold7549
scaffold755	scaffold755
scaffold7550	scaffold7550
scaffold7551	scaffold7551
scaffold7552	scaffold7552
scaffold7553	scaffold7553
scaffold7554	scaffold7554
scaffold7555	scaffold7555
scaffold7556	scaffold7556
scaffold7557	scaffold7557
scaffold7558	scaffold7558
scaffold7559	scaffold7559
scaffold7560	scaffold7560
scaffold7561	scaffold7561
scaffold7562	scaffold7562
scaffold7563	scaffold7563
scaffold7564	scaffold7564
scaffold7565	scaffold7565
scaffold7566	scaffold7566
scaffold7567	scaffold7567
scaffold7568	scaffold7568
scaffold7569	scaffold7569
scaffold757	scaffold757
scaffold7570	scaffold7570
scaffold7571	scaffold7571
scaffold7572	scaffold7572
scaffold7573	scaffold7573
scaffold7574	scaffold7574
scaffold7575	scaffold7575
scaffold7576	scaffold7576
scaffold7577	scaffold7577
scaffold7578	scaffold7578
scaffold7579	scaffold7579
scaffold758	scaffold758
scaffold7580	scaffold7580
scaffold7581	scaffold7581
scaffold7582	scaffold7582
scaffold7583	scaffold7583
scaffold7584	scaffold7584
scaffold7585	scaffold7585
scaffold7586	scaffold7586
scaffold7587	scaffold7587
scaffold7588	scaffold7588
scaffold7589	scaffold7589
scaffold7590	scaffold7590
scaffold7591	scaffold7591
scaffold7592	scaffold7592
scaffold7593	scaffold7593
scaffold7594	scaffold7594
scaffold7595	scaffold7595
scaffold7596	scaffold7596
scaffold7597	scaffold7597
scaffold7598	scaffold7598
scaffold7599	scaffold7599
scaffold760	scaffold760
scaffold7600	scaffold7600
scaffold7601	scaffold7601
scaffold7602	scaffold7602
scaffold7603	scaffold7603
scaffold7604	scaffold7604
scaffold7605	scaffold7605
scaffold7606	scaffold7606
scaffold7607	scaffold7607
scaffold7608	scaffold7608
scaffold7609	scaffold7609
scaffold761	scaffold761
scaffold7610	scaffold7610
scaffold7611	scaffold7611
scaffold7612	scaffold7612
scaffold7613	scaffold7613
scaffold7614	scaffold7614
scaffold7615	scaffold7615
scaffold7616	scaffold7616
scaffold7617	scaffold7617
scaffold7618	scaffold7618
scaffold7619	scaffold7619
scaffold7620	scaffold7620
scaffold7621	scaffold7621
scaffold7622	scaffold7622
scaffold7623	scaffold7623
scaffold7624	scaffold7624
scaffold7625	scaffold7625
scaffold7626	scaffold7626
scaffold7627	scaffold7627
scaffold7628	scaffold7628
scaffold7629	scaffold7629
scaffold763	scaffold763
scaffold7630	scaffold7630
scaffold7631	scaffold7631
scaffold7632	scaffold7632
scaffold7633	scaffold7633
scaffold7634	scaffold7634
scaffold7635	scaffold7635
scaffold7636	scaffold7636
scaffold7637	scaffold7637
scaffold7638	scaffold7638
scaffold7639	scaffold7639
scaffold764	scaffold764
scaffold7640	scaffold7640
scaffold7641	scaffold7641
