1	chr1
CHR_ALT_CTG5_1_7	chr5_KZ115105v1_alt
CHR_ALT_CTG5_1_8	chr5_KZ115106v1_alt
CHR_ALT_CTG5_1_9	chr5_KZ115107v1_alt
CHR_ALT_CTG5_2_1	chr5_KZ114859v1_alt
CHR_ALT_CTG5_2_10	chr5_KZ114868v1_alt
CHR_ALT_CTG5_2_11	chr5_KZ114869v1_alt
CHR_ALT_CTG5_2_12	chr5_KZ114870v1_alt
CHR_ALT_CTG5_2_13	chr5_KZ114871v1_alt
CHR_ALT_CTG5_2_14	chr5_KZ114872v1_alt
CHR_ALT_CTG5_2_15	chr5_KZ114873v1_alt
CHR_ALT_CTG5_2_2	chr5_KZ114860v1_alt
CHR_ALT_CTG5_2_3	chr5_KZ114861v1_alt
CHR_ALT_CTG5_2_4	chr5_KZ114862v1_alt
CHR_ALT_CTG5_2_5	chr5_KZ114863v1_alt
CHR_ALT_CTG5_2_6	chr5_KZ114864v1_alt
CHR_ALT_CTG5_2_7	chr5_KZ114865v1_alt
CHR_ALT_CTG5_2_8	chr5_KZ114866v1_alt
CHR_ALT_CTG5_2_9	chr5_KZ114867v1_alt
CHR_ALT_CTG5_3_1	chr5_KZ115748v1_alt
CHR_ALT_CTG5_3_2	chr5_KZ115749v1_alt
CHR_ALT_CTG5_3_3	chr5_KZ115750v1_alt
CHR_ALT_CTG6_1_1	chr6_KZ115160v1_alt
CHR_ALT_CTG6_1_10	chr6_KZ115169v1_alt
CHR_ALT_CTG6_1_11	chr6_KZ115170v1_alt
CHR_ALT_CTG6_1_12	chr6_KZ115171v1_alt
CHR_ALT_CTG6_1_13	chr6_KZ115172v1_alt
CHR_ALT_CTG6_1_14	chr6_KZ115173v1_alt
CHR_ALT_CTG6_1_15	chr6_KZ115174v1_alt
CHR_ALT_CTG6_1_16	chr6_KZ115175v1_alt
CHR_ALT_CTG6_1_17	chr6_KZ115176v1_alt
CHR_ALT_CTG6_1_18	chr6_KZ115177v1_alt
CHR_ALT_CTG6_1_19	chr6_KZ115178v1_alt
CHR_ALT_CTG6_1_2	chr6_KZ115161v1_alt
CHR_ALT_CTG6_1_20	chr6_KZ115179v1_alt
CHR_ALT_CTG6_1_21	chr6_KZ115180v1_alt
CHR_ALT_CTG6_1_22	chr6_KZ115181v1_alt
CHR_ALT_CTG6_1_23	chr6_KZ115182v1_alt
CHR_ALT_CTG6_1_24	chr6_KZ115183v1_alt
CHR_ALT_CTG6_1_25	chr6_KZ115184v1_alt
CHR_ALT_CTG6_1_26	chr6_KZ115185v1_alt
CHR_ALT_CTG6_1_27	chr6_KZ115186v1_alt
CHR_ALT_CTG6_1_28	chr6_KZ115187v1_alt
CHR_ALT_CTG6_1_29	chr6_KZ115188v1_alt
CHR_ALT_CTG6_1_3	chr6_KZ115162v1_alt
CHR_ALT_CTG6_1_30	chr6_KZ115189v1_alt
CHR_ALT_CTG6_1_31	chr6_KZ115190v1_alt
CHR_ALT_CTG6_1_32	chr6_KZ115191v1_alt
CHR_ALT_CTG6_1_33	chr6_KZ115192v1_alt
CHR_ALT_CTG6_1_34	chr6_KZ115193v1_alt
CHR_ALT_CTG6_1_35	chr6_KZ115194v1_alt
CHR_ALT_CTG6_1_36	chr6_KZ115195v1_alt
CHR_ALT_CTG6_1_37	chr6_KZ115196v1_alt
CHR_ALT_CTG6_1_38	chr6_KZ115197v1_alt
CHR_ALT_CTG6_1_39	chr6_KZ115198v1_alt
CHR_ALT_CTG6_1_4	chr6_KZ115163v1_alt
CHR_ALT_CTG6_1_40	chr6_KZ115199v1_alt
CHR_ALT_CTG6_1_41	chr6_KZ115200v1_alt
CHR_ALT_CTG6_1_42	chr6_KZ115201v1_alt
CHR_ALT_CTG6_1_43	chr6_KZ115202v1_alt
CHR_ALT_CTG6_1_44	chr6_KZ115203v1_alt
CHR_ALT_CTG6_1_45	chr6_KZ115204v1_alt
CHR_ALT_CTG6_1_46	chr6_KZ115205v1_alt
CHR_ALT_CTG6_1_47	chr6_KZ115206v1_alt
CHR_ALT_CTG6_1_48	chr6_KZ115207v1_alt
CHR_ALT_CTG6_1_5	chr6_KZ115164v1_alt
CHR_ALT_CTG6_1_6	chr6_KZ115165v1_alt
CHR_ALT_CTG6_1_7	chr6_KZ115166v1_alt
CHR_ALT_CTG6_1_8	chr6_KZ115167v1_alt
CHR_ALT_CTG6_1_9	chr6_KZ115168v1_alt
CHR_ALT_CTG6_2_1	chr6_KZ114874v1_alt
CHR_ALT_CTG6_2_10	chr6_KZ114882v1_alt
CHR_ALT_CTG6_2_11	chr6_KZ114883v1_alt
CHR_ALT_CTG6_2_12	chr6_KZ114884v1_alt
CHR_ALT_CTG6_2_13	chr6_KZ114885v1_alt
CHR_ALT_CTG6_2_14	chr6_KZ114886v1_alt
CHR_ALT_CTG6_2_15	chr6_KZ114887v1_alt
CHR_ALT_CTG6_2_2	chr6_KZ114875v1_alt
CHR_ALT_CTG6_2_3	chr6_KZ114876v1_alt
CHR_ALT_CTG6_2_4	chr6_KZ114877v1_alt
CHR_ALT_CTG6_2_6	chr6_KZ114878v1_alt
CHR_ALT_CTG6_2_7	chr6_KZ114879v1_alt
CHR_ALT_CTG6_2_8	chr6_KZ114880v1_alt
CHR_ALT_CTG6_2_9	chr6_KZ114881v1_alt
CHR_ALT_CTG6_3_1	chr6_KZ115751v1_alt
CHR_ALT_CTG6_3_2	chr6_KZ115752v1_alt
CHR_ALT_CTG6_3_3	chr6_KZ115753v1_alt
CHR_ALT_CTG6_3_4	chr6_KZ115754v1_alt
CHR_ALT_CTG6_3_5	chr6_KZ115755v1_alt
CHR_ALT_CTG6_3_6	chr6_KZ115756v1_alt
CHR_ALT_CTG6_4_1	chr6_KZ115761v1_alt
CHR_ALT_CTG7_1_1	chr7_KZ115208v1_alt
CHR_ALT_CTG7_1_10	chr7_KZ115217v1_alt
CHR_ALT_CTG7_1_11	chr7_KZ115218v1_alt
CHR_ALT_CTG7_1_12	chr7_KZ115219v1_alt
CHR_ALT_CTG7_1_13	chr7_KZ115220v1_alt
CHR_ALT_CTG7_1_14	chr7_KZ115221v1_alt
CHR_ALT_CTG7_1_15	chr7_KZ115222v1_alt
CHR_ALT_CTG7_1_16	chr7_KZ115223v1_alt
CHR_ALT_CTG7_1_17	chr7_KZ115224v1_alt
CHR_ALT_CTG7_1_18	chr7_KZ115225v1_alt
CHR_ALT_CTG7_1_19	chr7_KZ115226v1_alt
CHR_ALT_CTG7_1_2	chr7_KZ115209v1_alt
CHR_ALT_CTG7_1_20	chr7_KZ115227v1_alt
CHR_ALT_CTG7_1_21	chr7_KZ115228v1_alt
CHR_ALT_CTG7_1_22	chr7_KZ115229v1_alt
CHR_ALT_CTG7_1_23	chr7_KZ115230v1_alt
CHR_ALT_CTG7_1_24	chr7_KZ115231v1_alt
CHR_ALT_CTG7_1_25	chr7_KZ115232v1_alt
CHR_ALT_CTG7_1_26	chr7_KZ115233v1_alt
CHR_ALT_CTG7_1_27	chr7_KZ115234v1_alt
CHR_ALT_CTG7_1_28	chr7_KZ115235v1_alt
CHR_ALT_CTG7_1_29	chr7_KZ115236v1_alt
CHR_ALT_CTG7_1_3	chr7_KZ115210v1_alt
CHR_ALT_CTG7_1_30	chr7_KZ115237v1_alt
CHR_ALT_CTG7_1_31	chr7_KZ115238v1_alt
CHR_ALT_CTG7_1_32	chr7_KZ115239v1_alt
CHR_ALT_CTG7_1_33	chr7_KZ115240v1_alt
CHR_ALT_CTG7_1_34	chr7_KZ115241v1_alt
CHR_ALT_CTG7_1_35	chr7_KZ115242v1_alt
CHR_ALT_CTG7_1_36	chr7_KZ115243v1_alt
CHR_ALT_CTG7_1_37	chr7_KZ115244v1_alt
CHR_ALT_CTG7_1_38	chr7_KZ115245v1_alt
CHR_ALT_CTG7_1_39	chr7_KZ115246v1_alt
CHR_ALT_CTG7_1_4	chr7_KZ115211v1_alt
CHR_ALT_CTG7_1_40	chr7_KZ115247v1_alt
CHR_ALT_CTG7_1_41	chr7_KZ115248v1_alt
CHR_ALT_CTG7_1_42	chr7_KZ115249v1_alt
CHR_ALT_CTG7_1_43	chr7_KZ115250v1_alt
CHR_ALT_CTG7_1_44	chr7_KZ115251v1_alt
CHR_ALT_CTG7_1_45	chr7_KZ115252v1_alt
CHR_ALT_CTG7_1_5	chr7_KZ115212v1_alt
CHR_ALT_CTG7_1_6	chr7_KZ115213v1_alt
CHR_ALT_CTG7_1_7	chr7_KZ115214v1_alt
CHR_ALT_CTG7_1_8	chr7_KZ115215v1_alt
CHR_ALT_CTG7_1_9	chr7_KZ115216v1_alt
CHR_ALT_CTG7_2_1	chr7_KZ114888v1_alt
CHR_ALT_CTG7_2_2	chr7_KZ114889v1_alt
CHR_ALT_CTG7_2_3	chr7_KZ114890v1_alt
CHR_ALT_CTG7_2_4	chr7_KZ114891v1_alt
CHR_ALT_CTG7_2_5	chr7_KZ114892v1_alt
CHR_ALT_CTG7_2_6	chr7_KZ114893v1_alt
CHR_ALT_CTG7_2_7	chr7_KZ114894v1_alt
CHR_ALT_CTG8_1_1	chr8_KZ115253v1_alt
CHR_ALT_CTG8_1_10	chr8_KZ115262v1_alt
CHR_ALT_CTG8_1_11	chr8_KZ115263v1_alt
CHR_ALT_CTG8_1_12	chr8_KZ115264v1_alt
CHR_ALT_CTG8_1_13	chr8_KZ115265v1_alt
CHR_ALT_CTG8_1_14	chr8_KZ115266v1_alt
CHR_ALT_CTG8_1_15	chr8_KZ115267v1_alt
CHR_ALT_CTG8_1_16	chr8_KZ115268v1_alt
CHR_ALT_CTG8_1_17	chr8_KZ115269v1_alt
CHR_ALT_CTG8_1_18	chr8_KZ115270v1_alt
CHR_ALT_CTG8_1_19	chr8_KZ115271v1_alt
CHR_ALT_CTG8_1_2	chr8_KZ115254v1_alt
CHR_ALT_CTG8_1_20	chr8_KZ115272v1_alt
CHR_ALT_CTG8_1_21	chr8_KZ115273v1_alt
CHR_ALT_CTG8_1_22	chr8_KZ115274v1_alt
CHR_ALT_CTG8_1_23	chr8_KZ115275v1_alt
CHR_ALT_CTG8_1_24	chr8_KZ115276v1_alt
CHR_ALT_CTG8_1_25	chr8_KZ115277v1_alt
CHR_ALT_CTG8_1_26	chr8_KZ115278v1_alt
CHR_ALT_CTG8_1_27	chr8_KZ115279v1_alt
CHR_ALT_CTG8_1_3	chr8_KZ115255v1_alt
CHR_ALT_CTG8_1_4	chr8_KZ115256v1_alt
CHR_ALT_CTG8_1_5	chr8_KZ115257v1_alt
CHR_ALT_CTG8_1_6	chr8_KZ115258v1_alt
CHR_ALT_CTG8_1_7	chr8_KZ115259v1_alt
CHR_ALT_CTG8_1_8	chr8_KZ115260v1_alt
CHR_ALT_CTG8_1_9	chr8_KZ115261v1_alt
CHR_ALT_CTG8_2_1	chr8_KZ114895v1_alt
CHR_ALT_CTG8_2_2	chr8_KZ114896v1_alt
CHR_ALT_CTG8_2_3	chr8_KZ114897v1_alt
CHR_ALT_CTG8_2_4	chr8_KZ114898v1_alt
CHR_ALT_CTG8_2_5	chr8_KZ114899v1_alt
CHR_ALT_CTG8_2_6	chr8_KZ114900v1_alt
CHR_ALT_CTG9_1_1	chr9_KZ115280v1_alt
CHR_ALT_CTG9_1_10	chr9_KZ115289v1_alt
CHR_ALT_CTG9_1_11	chr9_KZ115290v1_alt
CHR_ALT_CTG9_1_12	chr9_KZ115291v1_alt
CHR_ALT_CTG9_1_13	chr9_KZ115292v1_alt
CHR_ALT_CTG9_1_14	chr9_KZ115293v1_alt
CHR_ALT_CTG9_1_15	chr9_KZ115294v1_alt
CHR_ALT_CTG9_1_16	chr9_KZ115295v1_alt
CHR_ALT_CTG9_1_17	chr9_KZ115296v1_alt
CHR_ALT_CTG9_1_18	chr9_KZ115297v1_alt
CHR_ALT_CTG9_1_19	chr9_KZ115298v1_alt
CHR_ALT_CTG9_1_2	chr9_KZ115281v1_alt
CHR_ALT_CTG9_1_20	chr9_KZ115299v1_alt
CHR_ALT_CTG9_1_3	chr9_KZ115282v1_alt
CHR_ALT_CTG9_1_4	chr9_KZ115283v1_alt
CHR_ALT_CTG9_1_5	chr9_KZ115284v1_alt
CHR_ALT_CTG9_1_6	chr9_KZ115285v1_alt
CHR_ALT_CTG9_1_7	chr9_KZ115286v1_alt
CHR_ALT_CTG9_1_8	chr9_KZ115287v1_alt
CHR_ALT_CTG9_1_9	chr9_KZ115288v1_alt
CHR_ALT_CTG9_2_1	chr9_KZ114901v1_alt
CHR_ALT_CTG9_2_10	chr9_KZ114910v1_alt
CHR_ALT_CTG9_2_2	chr9_KZ114902v1_alt
CHR_ALT_CTG9_2_3	chr9_KZ114903v1_alt
CHR_ALT_CTG9_2_4	chr9_KZ114904v1_alt
CHR_ALT_CTG9_2_5	chr9_KZ114905v1_alt
CHR_ALT_CTG9_2_6	chr9_KZ114906v1_alt
CHR_ALT_CTG9_2_7	chr9_KZ114907v1_alt
CHR_ALT_CTG9_2_8	chr9_KZ114908v1_alt
CHR_ALT_CTG9_2_9	chr9_KZ114909v1_alt
CHR_ALT_CTG9_3_1	chr9_KZ115757v1_alt
