1	chr1
AABR06112004.1	chrUn_AABR06112004
AABR06112005.1	chrUn_AABR06112005
AABR06112008.1	chrUn_AABR06112008
AABR06112009.1	chrUn_AABR06112009
AABR06112010.1	chrUn_AABR06112010
AABR06112011.1	chrUn_AABR06112011
AABR06112014.1	chrUn_AABR06112014
AABR06112015.1	chrUn_AABR06112015
AABR06112016.1	chrUn_AABR06112016
AABR06112017.1	chrUn_AABR06112017
AABR06112018.1	chrUn_AABR06112018
AABR06112021.1	chrUn_AABR06112021
AABR06112022.1	chrUn_AABR06112022
AABR06112023.1	chrUn_AABR06112023
AABR06112024.1	chrUn_AABR06112024
AABR06112027.1	chrUn_AABR06112027
AABR06112028.1	chrUn_AABR06112028
AABR06112029.1	chrUn_AABR06112029
AABR06112032.1	chrUn_AABR06112032
AABR06112033.1	chrUn_AABR06112033
AABR06112034.1	chrUn_AABR06112034
AABR06112035.1	chrUn_AABR06112035
AABR06112036.1	chrUn_AABR06112036
AABR06112037.1	chrUn_AABR06112037
AABR06112038.1	chrUn_AABR06112038
AABR06112039.1	chrUn_AABR06112039
AABR06112040.1	chrUn_AABR06112040
AABR06112043.1	chrUn_AABR06112043
AABR06112044.1	chrUn_AABR06112044
AABR06112045.1	chrUn_AABR06112045
AABR06112046.1	chrUn_AABR06112046
AABR06112047.1	chrUn_AABR06112047
AABR06112048.1	chrUn_AABR06112048
AABR06112049.1	chrUn_AABR06112049
AABR06112058.1	chrUn_AABR06112058
AABR06112064.1	chrUn_AABR06112064
AABR06112065.1	chrUn_AABR06112065
AABR06112066.1	chrUn_AABR06112066
AABR06112067.1	chrUn_AABR06112067
AABR06112068.1	chrUn_AABR06112068
AABR06112069.1	chrUn_AABR06112069
AABR06112070.1	chrUn_AABR06112070
AABR06112075.1	chrUn_AABR06112075
AABR06112076.1	chrUn_AABR06112076
AABR06112077.1	chrUn_AABR06112077
AABR06112080.1	chrUn_AABR06112080
AABR06112081.1	chrUn_AABR06112081
AABR06112082.1	chrUn_AABR06112082
AABR06112085.1	chrUn_AABR06112085
AABR06112086.1	chrUn_AABR06112086
AABR06112091.1	chrUn_AABR06112091
AABR06112092.1	chrUn_AABR06112092
AABR06112099.1	chrUn_AABR06112099
AABR06112100.1	chrUn_AABR06112100
AABR06112101.1	chrUn_AABR06112101
AABR06112102.1	chrUn_AABR06112102
AABR06112103.1	chrUn_AABR06112103
AABR06112104.1	chrUn_AABR06112104
AABR06112105.1	chrUn_AABR06112105
AABR06112106.1	chrUn_AABR06112106
AABR06112115.1	chrUn_AABR06112115
AABR06112116.1	chrUn_AABR06112116
AABR06112117.1	chrUn_AABR06112117
AABR06112122.1	chrUn_AABR06112122
AABR06112123.1	chrUn_AABR06112123
AABR06112124.1	chrUn_AABR06112124
AABR06112132.1	chrUn_AABR06112132
AABR06112133.1	chrUn_AABR06112133
AABR06112134.1	chrUn_AABR06112134
AABR06112137.1	chrUn_AABR06112137
AABR06112138.1	chrUn_AABR06112138
AABR06112142.1	chrUn_AABR06112142
AABR06112143.1	chrUn_AABR06112143
AABR06112146.1	chrUn_AABR06112146
AABR06112147.1	chrUn_AABR06112147
AABR06112154.1	chrUn_AABR06112154
AABR06112155.1	chrUn_AABR06112155
AABR06112156.1	chrUn_AABR06112156
AABR06112157.1	chrUn_AABR06112157
AABR06112158.1	chrUn_AABR06112158
AABR06112159.1	chrUn_AABR06112159
AABR06112160.1	chrUn_AABR06112160
AABR06112165.1	chrUn_AABR06112165
AABR06112166.1	chrUn_AABR06112166
AABR06112167.1	chrUn_AABR06112167
AABR06112168.1	chrUn_AABR06112168
AABR06112169.1	chrUn_AABR06112169
AABR06112170.1	chrUn_AABR06112170
AABR06112173.1	chrUn_AABR06112173
AABR06112174.1	chrUn_AABR06112174
AABR06112175.1	chrUn_AABR06112175
AABR06112180.1	chrUn_AABR06112180
AABR06112181.1	chrUn_AABR06112181
AABR06112182.1	chrUn_AABR06112182
AABR06112183.1	chrUn_AABR06112183
AABR06112184.1	chrUn_AABR06112184
AABR06112185.1	chrUn_AABR06112185
AABR06112186.1	chrUn_AABR06112186
AABR06112187.1	chrUn_AABR06112187
AABR06112188.1	chrUn_AABR06112188
AABR06112193.1	chrUn_AABR06112193
AABR06112197.1	chrUn_AABR06112197
AABR06112205.1	chrUn_AABR06112205
AABR06112211.1	chrUn_AABR06112211
AABR06112212.1	chrUn_AABR06112212
AABR06112213.1	chrUn_AABR06112213
AABR06112222.1	chrUn_AABR06112222
AABR06112225.1	chrUn_AABR06112225
AABR06112226.1	chrUn_AABR06112226
AABR06112227.1	chrUn_AABR06112227
AABR06112228.1	chrUn_AABR06112228
AABR06112229.1	chrUn_AABR06112229
AABR06112233.1	chrUn_AABR06112233
AABR06112234.1	chrUn_AABR06112234
AABR06112235.1	chrUn_AABR06112235
AABR06112236.1	chrUn_AABR06112236
AABR06112241.1	chrUn_AABR06112241
AABR06112242.1	chrUn_AABR06112242
AABR06112243.1	chrUn_AABR06112243
AABR06112247.1	chrUn_AABR06112247
AABR06112248.1	chrUn_AABR06112248
AABR06112249.1	chrUn_AABR06112249
AABR06112254.1	chrUn_AABR06112254
AABR06112255.1	chrUn_AABR06112255
AABR06112262.1	chrUn_AABR06112262
AABR06112263.1	chrUn_AABR06112263
AABR06112264.1	chrUn_AABR06112264
AABR06112265.1	chrUn_AABR06112265
AABR06112268.1	chrUn_AABR06112268
AABR06112277.1	chrUn_AABR06112277
AABR06112278.1	chrUn_AABR06112278
AABR06112279.1	chrUn_AABR06112279
AABR06112280.1	chrUn_AABR06112280
AABR06112281.1	chrUn_AABR06112281
AABR06112282.1	chrUn_AABR06112282
AABR06112285.1	chrUn_AABR06112285
AABR06112286.1	chrUn_AABR06112286
AABR06112287.1	chrUn_AABR06112287
AABR06112288.1	chrUn_AABR06112288
AABR06112289.1	chrUn_AABR06112289
AABR06112294.1	chrUn_AABR06112294
AABR06112295.1	chrUn_AABR06112295
AABR06112298.1	chrUn_AABR06112298
AABR06112299.1	chrUn_AABR06112299
AABR06112300.1	chrUn_AABR06112300
AABR06112303.1	chrUn_AABR06112303
AABR06112304.1	chrUn_AABR06112304
AABR06112305.1	chrUn_AABR06112305
AABR06112306.1	chrUn_AABR06112306
AABR06112307.1	chrUn_AABR06112307
AABR06112308.1	chrUn_AABR06112308
AABR06112311.1	chrUn_AABR06112311
AABR06112312.1	chrUn_AABR06112312
AABR06112315.1	chrUn_AABR06112315
AABR06112318.1	chrUn_AABR06112318
AABR06112319.1	chrUn_AABR06112319
AABR06112320.1	chrUn_AABR06112320
AABR06112321.1	chrUn_AABR06112321
AABR06112322.1	chrUn_AABR06112322
AABR06112323.1	chrUn_AABR06112323
AABR06112329.1	chrUn_AABR06112329
AABR06112330.1	chrUn_AABR06112330
AABR06112331.1	chrUn_AABR06112331
AABR06112332.1	chrUn_AABR06112332
AABR06112335.1	chrUn_AABR06112335
AABR06112340.1	chrUn_AABR06112340
AABR06112341.1	chrUn_AABR06112341
AABR06112342.1	chrUn_AABR06112342
AABR06112343.1	chrUn_AABR06112343
AABR06112344.1	chrUn_AABR06112344
AABR06112347.1	chrUn_AABR06112347
AABR06112352.1	chrUn_AABR06112352
AABR06112353.1	chrUn_AABR06112353
AABR06112354.1	chrUn_AABR06112354
AABR06112355.1	chrUn_AABR06112355
AABR06112356.1	chrUn_AABR06112356
AABR06112357.1	chrUn_AABR06112357
AABR06112358.1	chrUn_AABR06112358
AABR06112359.1	chrUn_AABR06112359
AABR06112360.1	chrUn_AABR06112360
AABR06112361.1	chrUn_AABR06112361
AABR06112362.1	chrUn_AABR06112362
AABR06112363.1	chrUn_AABR06112363
AABR06112366.1	chrUn_AABR06112366
AABR06112367.1	chrUn_AABR06112367
AABR06112368.1	chrUn_AABR06112368
AABR06112369.1	chrUn_AABR06112369
AABR06112372.1	chrUn_AABR06112372
AABR06112373.1	chrUn_AABR06112373
AABR06112374.1	chrUn_AABR06112374
AABR06112375.1	chrUn_AABR06112375
AABR06112376.1	chrUn_AABR06112376
AABR06112377.1	chrUn_AABR06112377
AABR06112378.1	chrUn_AABR06112378
AABR06112379.1	chrUn_AABR06112379
AABR06112380.1	chrUn_AABR06112380
AABR06112381.1	chrUn_AABR06112381
AABR06112382.1	chrUn_AABR06112382
AABR06112383.1	chrUn_AABR06112383
AABR06112384.1	chrUn_AABR06112384
AABR06112385.1	chrUn_AABR06112385
AABR06112386.1	chrUn_AABR06112386
AABR06112387.1	chrUn_AABR06112387
AABR06112388.1	chrUn_AABR06112388
AABR06112389.1	chrUn_AABR06112389
AABR06112390.1	chrUn_AABR06112390
AABR06112391.1	chrUn_AABR06112391
AABR06112394.1	chrUn_AABR06112394
AABR06112395.1	chrUn_AABR06112395
AABR06112396.1	chrUn_AABR06112396
AABR06112397.1	chrUn_AABR06112397
AABR06112400.1	chrUn_AABR06112400
AABR06112405.1	chrUn_AABR06112405
AABR06112408.1	chrUn_AABR06112408
AABR06112409.1	chrUn_AABR06112409
AABR06112410.1	chrUn_AABR06112410
AABR06112411.1	chrUn_AABR06112411
AABR06112412.1	chrUn_AABR06112412
AABR06112413.1	chrUn_AABR06112413
AABR06112414.1	chrUn_AABR06112414
AABR06112415.1	chrUn_AABR06112415
AABR06112416.1	chrUn_AABR06112416
AABR06112417.1	chrUn_AABR06112417
AABR06112420.1	chrUn_AABR06112420
AABR06112421.1	chrUn_AABR06112421
AABR06112422.1	chrUn_AABR06112422
AABR06112425.1	chrUn_AABR06112425
AABR06112426.1	chrUn_AABR06112426
AABR06112427.1	chrUn_AABR06112427
AABR06112428.1	chrUn_AABR06112428
AABR06112429.1	chrUn_AABR06112429
AABR06112430.1	chrUn_AABR06112430
AABR06112433.1	chrUn_AABR06112433
AABR06112434.1	chrUn_AABR06112434
AABR06112435.1	chrUn_AABR06112435
AABR06112436.1	chrUn_AABR06112436
AABR06112437.1	chrUn_AABR06112437
AABR06112438.1	chrUn_AABR06112438
AABR06112439.1	chrUn_AABR06112439
AABR06112440.1	chrUn_AABR06112440
AABR06112441.1	chrUn_AABR06112441
AABR06112445.1	chrUn_AABR06112445
AABR06112448.1	chrUn_AABR06112448
AABR06112449.1	chrUn_AABR06112449
AABR06112450.1	chrUn_AABR06112450
AABR06112451.1	chrUn_AABR06112451
AABR06112457.1	chrUn_AABR06112457
AABR06112458.1	chrUn_AABR06112458
AABR06112459.1	chrUn_AABR06112459
AABR06112463.1	chrUn_AABR06112463
AABR06112464.1	chrUn_AABR06112464
AABR06112465.1	chrUn_AABR06112465
AABR06112468.1	chrUn_AABR06112468
AABR06112469.1	chrUn_AABR06112469
AABR06112472.1	chrUn_AABR06112472
AABR06112473.1	chrUn_AABR06112473
AABR06112474.1	chrUn_AABR06112474
AABR06112475.1	chrUn_AABR06112475
AABR06112476.1	chrUn_AABR06112476
AABR06112477.1	chrUn_AABR06112477
AABR06112478.1	chrUn_AABR06112478
AABR06112479.1	chrUn_AABR06112479
AABR06112482.1	chrUn_AABR06112482
AABR06112483.1	chrUn_AABR06112483
AABR06112487.1	chrUn_AABR06112487
AABR06112488.1	chrUn_AABR06112488
AABR06112489.1	chrUn_AABR06112489
AABR06112490.1	chrUn_AABR06112490
AABR06112493.1	chrUn_AABR06112493
AABR06112494.1	chrUn_AABR06112494
AABR06112495.1	chrUn_AABR06112495
AABR06112496.1	chrUn_AABR06112496
AABR06112497.1	chrUn_AABR06112497
AABR06112498.1	chrUn_AABR06112498
AABR06112499.1	chrUn_AABR06112499
AABR06112502.1	chrUn_AABR06112502
AABR06112503.1	chrUn_AABR06112503
AABR06112504.1	chrUn_AABR06112504
AABR06112505.1	chrUn_AABR06112505
AABR06112510.1	chrUn_AABR06112510
AABR06112511.1	chrUn_AABR06112511
AABR06112512.1	chrUn_AABR06112512
AABR06112515.1	chrUn_AABR06112515
AABR06112518.1	chrUn_AABR06112518
AABR06112519.1	chrUn_AABR06112519
AABR06112520.1	chrUn_AABR06112520
AABR06112521.1	chrUn_AABR06112521
AABR06112522.1	chrUn_AABR06112522
AABR06112523.1	chrUn_AABR06112523
AABR06112524.1	chrUn_AABR06112524
AABR06112525.1	chrUn_AABR06112525
AABR06112526.1	chrUn_AABR06112526
AABR06112527.1	chrUn_AABR06112527
AABR06112528.1	chrUn_AABR06112528
AABR06112529.1	chrUn_AABR06112529
AABR06112532.1	chrUn_AABR06112532
AABR06112533.1	chrUn_AABR06112533
AABR06112534.1	chrUn_AABR06112534
AABR06112535.1	chrUn_AABR06112535
AABR06112536.1	chrUn_AABR06112536
AABR06112537.1	chrUn_AABR06112537
AABR06112538.1	chrUn_AABR06112538
AABR06112541.1	chrUn_AABR06112541
AABR06112542.1	chrUn_AABR06112542
AABR06112546.1	chrUn_AABR06112546
AABR06112549.1	chrUn_AABR06112549
AABR06112550.1	chrUn_AABR06112550
AABR06112553.1	chrUn_AABR06112553
AABR06112554.1	chrUn_AABR06112554
AABR06112555.1	chrUn_AABR06112555
AABR06112556.1	chrUn_AABR06112556
AABR06112560.1	chrUn_AABR06112560
AABR06112567.1	chrUn_AABR06112567
AABR06112568.1	chrUn_AABR06112568
AABR06112571.1	chrUn_AABR06112571
AABR06112572.1	chrUn_AABR06112572
AABR06112575.1	chrUn_AABR06112575
AABR06112576.1	chrUn_AABR06112576
AABR06112577.1	chrUn_AABR06112577
AABR06112578.1	chrUn_AABR06112578
AABR06112579.1	chrUn_AABR06112579
AABR06112580.1	chrUn_AABR06112580
AABR06112583.1	chrUn_AABR06112583
AABR06112584.1	chrUn_AABR06112584
AABR06112585.1	chrUn_AABR06112585
AABR06112586.1	chrUn_AABR06112586
AABR06112589.1	chrUn_AABR06112589
AABR06112590.1	chrUn_AABR06112590
AABR06112591.1	chrUn_AABR06112591
AABR06112592.1	chrUn_AABR06112592
AABR06112593.1	chrUn_AABR06112593
AABR06112594.1	chrUn_AABR06112594
AABR06112595.1	chrUn_AABR06112595
AABR06112596.1	chrUn_AABR06112596
AABR06112597.1	chrUn_AABR06112597
AABR06112598.1	chrUn_AABR06112598
AABR06112604.1	chrUn_AABR06112604
AABR06112605.1	chrUn_AABR06112605
AABR06112606.1	chrUn_AABR06112606
AABR06112607.1	chrUn_AABR06112607
AABR06112608.1	chrUn_AABR06112608
AABR06112609.1	chrUn_AABR06112609
AABR06112610.1	chrUn_AABR06112610
AABR06112611.1	chrUn_AABR06112611
AABR06112612.1	chrUn_AABR06112612
AABR06112619.1	chrUn_AABR06112619
AABR06112620.1	chrUn_AABR06112620
AABR06112621.1	chrUn_AABR06112621
AABR06112622.1	chrUn_AABR06112622
AABR06112623.1	chrUn_AABR06112623
AABR06112624.1	chrUn_AABR06112624
AABR06112629.1	chrUn_AABR06112629
AABR06112630.1	chrUn_AABR06112630
AABR06112631.1	chrUn_AABR06112631
AABR06112632.1	chrUn_AABR06112632
AABR06112633.1	chrUn_AABR06112633
AABR06112634.1	chrUn_AABR06112634
AABR06112635.1	chrUn_AABR06112635
AABR06112636.1	chrUn_AABR06112636
AABR06112637.1	chrUn_AABR06112637
AABR06112638.1	chrUn_AABR06112638
AABR06112642.1	chrUn_AABR06112642
AABR06112645.1	chrUn_AABR06112645
AABR06112646.1	chrUn_AABR06112646
AABR06112647.1	chrUn_AABR06112647
AABR06112648.1	chrUn_AABR06112648
AABR06112649.1	chrUn_AABR06112649
AABR06112650.1	chrUn_AABR06112650
AABR06112651.1	chrUn_AABR06112651
JH620269.1	chr1_JH620269_random
JH620270.1	chr1_JH620270_random
JH620271.1	chr1_JH620271_random
JH620272.1	chr1_JH620272_random
JH620273.1	chr1_JH620273_random
JH620274.1	chr1_JH620274_random
JH620275.1	chr1_JH620275_random
JH620276.1	chr1_JH620276_random
JH620277.1	chr1_JH620277_random
JH620278.1	chr1_JH620278_random
JH620280.1	chr2_JH620280_random
JH620281.1	chr2_JH620281_random
JH620282.1	chr2_JH620282_random
JH620283.1	chr2_JH620283_random
JH620284.1	chr2_JH620284_random
JH620285.1	chr2_JH620285_random
JH620286.1	chr2_JH620286_random
JH620287.1	chr2_JH620287_random
JH620288.1	chr2_JH620288_random
JH620289.1	chr2_JH620289_random
JH620290.1	chr2_JH620290_random
JH620291.1	chr2_JH620291_random
JH620292.1	chr2_JH620292_random
JH620293.1	chr2_JH620293_random
JH620294.1	chr2_JH620294_random
JH620295.1	chr2_JH620295_random
JH620296.1	chr2_JH620296_random
JH620297.1	chr2_JH620297_random
JH620298.1	chr2_JH620298_random
JH620300.1	chr3_JH620300_random
JH620301.1	chr3_JH620301_random
JH620302.1	chr3_JH620302_random
JH620303.1	chr3_JH620303_random
JH620304.1	chr3_JH620304_random
JH620305.1	chr3_JH620305_random
JH620306.1	chr3_JH620306_random
JH620307.1	chr3_JH620307_random
JH620308.1	chr3_JH620308_random
JH620309.1	chr3_JH620309_random
JH620310.1	chr3_JH620310_random
JH620311.1	chr3_JH620311_random
JH620312.1	chr3_JH620312_random
JH620313.1	chr3_JH620313_random
JH620315.1	chr4_JH620315_random
JH620316.1	chr4_JH620316_random
JH620317.1	chr4_JH620317_random
JH620318.1	chr4_JH620318_random
JH620319.1	chr4_JH620319_random
JH620320.1	chr4_JH620320_random
JH620321.1	chr4_JH620321_random
JH620323.1	chr5_JH620323_random
JH620324.1	chr5_JH620324_random
JH620325.1	chr5_JH620325_random
JH620326.1	chr5_JH620326_random
JH620327.1	chr5_JH620327_random
JH620328.1	chr5_JH620328_random
JH620329.1	chr5_JH620329_random
JH620330.1	chr5_JH620330_random
JH620331.1	chr5_JH620331_random
JH620333.1	chr6_JH620333_random
JH620335.1	chr7_JH620335_random
JH620336.1	chr7_JH620336_random
JH620337.1	chr7_JH620337_random
JH620338.1	chr7_JH620338_random
JH620339.1	chr7_JH620339_random
JH620340.1	chr7_JH620340_random
JH620341.1	chr7_JH620341_random
JH620342.1	chr7_JH620342_random
JH620343.1	chr7_JH620343_random
JH620344.1	chr7_JH620344_random
JH620345.1	chr7_JH620345_random
JH620346.1	chr7_JH620346_random
JH620347.1	chr7_JH620347_random
JH620348.1	chr7_JH620348_random
JH620349.1	chr7_JH620349_random
JH620350.1	chr7_JH620350_random
JH620351.1	chr7_JH620351_random
JH620353.1	chr8_JH620353_random
JH620354.1	chr8_JH620354_random
JH620355.1	chr8_JH620355_random
JH620356.1	chr8_JH620356_random
JH620357.1	chr8_JH620357_random
JH620358.1	chr8_JH620358_random
JH620359.1	chr8_JH620359_random
JH620360.1	chr8_JH620360_random
JH620362.1	chr9_JH620362_random
JH620363.1	chr9_JH620363_random
JH620364.1	chr9_JH620364_random
JH620365.1	chr9_JH620365_random
JH620367.1	chr10_JH620367_random
JH620368.1	chr10_JH620368_random
JH620369.1	chr10_JH620369_random
JH620370.1	chr10_JH620370_random
JH620371.1	chr10_JH620371_random
JH620373.1	chr11_JH620373_random
JH620374.1	chr11_JH620374_random
JH620375.1	chr11_JH620375_random
JH620376.1	chr11_JH620376_random
JH620378.1	chr12_JH620378_random
JH620379.1	chr12_JH620379_random
JH620380.1	chr12_JH620380_random
JH620381.1	chr12_JH620381_random
JH620382.1	chr12_JH620382_random
JH620383.1	chr12_JH620383_random
JH620384.1	chr12_JH620384_random
JH620385.1	chr12_JH620385_random
JH620387.1	chr13_JH620387_random
JH620388.1	chr13_JH620388_random
JH620389.1	chr13_JH620389_random
JH620390.1	chr13_JH620390_random
JH620391.1	chr13_JH620391_random
JH620393.1	chr14_JH620393_random
JH620394.1	chr14_JH620394_random
JH620395.1	chr14_JH620395_random
JH620396.1	chr14_JH620396_random
JH620398.1	chr15_JH620398_random
JH620399.1	chr15_JH620399_random
JH620400.1	chr15_JH620400_random
JH620401.1	chr15_JH620401_random
JH620402.1	chr15_JH620402_random
JH620404.1	chr16_JH620404_random
JH620405.1	chr16_JH620405_random
JH620406.1	chr16_JH620406_random
JH620407.1	chr16_JH620407_random
JH620408.1	chr16_JH620408_random
JH620410.1	chr17_JH620410_random
JH620411.1	chr17_JH620411_random
JH620412.1	chr17_JH620412_random
JH620413.1	chr17_JH620413_random
JH620414.1	chr17_JH620414_random
JH620415.1	chr17_JH620415_random
JH620416.1	chr17_JH620416_random
JH620417.1	chr17_JH620417_random
JH620419.1	chr18_JH620419_random
JH620420.1	chr18_JH620420_random
JH620421.1	chr18_JH620421_random
JH620422.1	chr18_JH620422_random
JH620423.1	chr18_JH620423_random
JH620425.1	chr19_JH620425_random
JH620426.1	chr19_JH620426_random
JH620427.1	chr19_JH620427_random
JH620428.1	chr19_JH620428_random
JH620430.1	chr20_JH620430_random
JH620431.1	chr20_JH620431_random
JH620432.1	chr20_JH620432_random
JH620434.1	chrX_JH620434_random
JH620435.1	chrX_JH620435_random
JH620436.1	chrX_JH620436_random
JH620437.1	chrX_JH620437_random
JH620438.1	chrX_JH620438_random
JH620439.1	chrX_JH620439_random
JH620440.1	chrX_JH620440_random
JH620441.1	chrX_JH620441_random
JH620442.1	chrX_JH620442_random
JH620443.1	chrX_JH620443_random
JH620444.1	chrX_JH620444_random
JH620445.1	chrX_JH620445_random
JH620446.1	chrX_JH620446_random
JH620447.1	chrX_JH620447_random
JH620448.1	chrX_JH620448_random
JH620449.1	chrX_JH620449_random
JH620450.1	chrX_JH620450_random
JH620451.1	chrX_JH620451_random
JH620452.1	chrX_JH620452_random
JH620453.1	chrX_JH620453_random
JH620454.1	chrX_JH620454_random
JH620455.1	chrX_JH620455_random
JH620456.1	chrX_JH620456_random
JH620457.1	chrX_JH620457_random
JH620458.1	chrX_JH620458_random
JH620459.1	chrX_JH620459_random
JH620461.1	chrUn_JH620461
JH620462.1	chrUn_JH620462
JH620463.1	chrUn_JH620463
JH620464.1	chrUn_JH620464
JH620465.1	chrUn_JH620465
JH620466.1	chrUn_JH620466
JH620467.1	chrUn_JH620467
JH620468.1	chrUn_JH620468
JH620469.1	chrUn_JH620469
JH620470.1	chrUn_JH620470
JH620471.1	chrUn_JH620471
JH620472.1	chrUn_JH620472
JH620473.1	chrUn_JH620473
JH620474.1	chrUn_JH620474
JH620475.1	chrUn_JH620475
JH620476.1	chrUn_JH620476
JH620477.1	chrUn_JH620477
JH620478.1	chrUn_JH620478
JH620479.1	chrUn_JH620479
JH620480.1	chrUn_JH620480
JH620481.1	chrUn_JH620481
JH620482.1	chrUn_JH620482
JH620483.1	chrUn_JH620483
JH620484.1	chrUn_JH620484
JH620485.1	chrUn_JH620485
JH620486.1	chrUn_JH620486
JH620487.1	chrUn_JH620487
JH620488.1	chrUn_JH620488
JH620489.1	chrUn_JH620489
JH620490.1	chrUn_JH620490
JH620491.1	chrUn_JH620491
JH620492.1	chrUn_JH620492
JH620493.1	chrUn_JH620493
JH620494.1	chrUn_JH620494
JH620495.1	chrUn_JH620495
JH620496.1	chrUn_JH620496
JH620497.1	chrUn_JH620497
JH620498.1	chrUn_JH620498
JH620499.1	chrUn_JH620499
JH620500.1	chrUn_JH620500
JH620501.1	chrUn_JH620501
JH620502.1	chrUn_JH620502
JH620503.1	chrUn_JH620503
JH620504.1	chrUn_JH620504
JH620505.1	chrUn_JH620505
JH620506.1	chrUn_JH620506
JH620507.1	chrUn_JH620507
JH620508.1	chrUn_JH620508
JH620509.1	chrUn_JH620509
JH620510.1	chrUn_JH620510
JH620511.1	chrUn_JH620511
JH620512.1	chrUn_JH620512
JH620513.1	chrUn_JH620513
JH620514.1	chrUn_JH620514
JH620515.1	chrUn_JH620515
JH620516.1	chrUn_JH620516
JH620517.1	chrUn_JH620517
JH620518.1	chrUn_JH620518
JH620519.1	chrUn_JH620519
JH620520.1	chrUn_JH620520
JH620521.1	chrUn_JH620521
JH620522.1	chrUn_JH620522
JH620523.1	chrUn_JH620523
JH620524.1	chrUn_JH620524
JH620525.1	chrUn_JH620525
JH620526.1	chrUn_JH620526
JH620527.1	chrUn_JH620527
JH620528.1	chrUn_JH620528
JH620529.1	chrUn_JH620529
JH620530.1	chrUn_JH620530
JH620531.1	chrUn_JH620531
JH620532.1	chrUn_JH620532
JH620533.1	chrUn_JH620533
JH620534.1	chrUn_JH620534
JH620535.1	chrUn_JH620535
JH620536.1	chrUn_JH620536
JH620537.1	chrUn_JH620537
JH620538.1	chrUn_JH620538
JH620539.1	chrUn_JH620539
JH620540.1	chrUn_JH620540
JH620541.1	chrUn_JH620541
JH620542.1	chrUn_JH620542
JH620543.1	chrUn_JH620543
JH620544.1	chrUn_JH620544
JH620545.1	chrUn_JH620545
JH620546.1	chrUn_JH620546
JH620547.1	chrUn_JH620547
JH620548.1	chrUn_JH620548
JH620549.1	chrUn_JH620549
JH620550.1	chrUn_JH620550
JH620551.1	chrUn_JH620551
JH620552.1	chrUn_JH620552
JH620553.1	chrUn_JH620553
JH620554.1	chrUn_JH620554
JH620555.1	chrUn_JH620555
JH620556.1	chrUn_JH620556
JH620557.1	chrUn_JH620557
JH620558.1	chrUn_JH620558
JH620559.1	chrUn_JH620559
JH620560.1	chrUn_JH620560
JH620561.1	chrUn_JH620561
JH620562.1	chrUn_JH620562
JH620563.1	chrUn_JH620563
JH620564.1	chrUn_JH620564
JH620565.1	chrUn_JH620565
JH620566.1	chrUn_JH620566
JH620567.1	chrUn_JH620567
JH620568.1	chrUn_JH620568
JH620569.1	chrUn_JH620569
JH620570.1	chrUn_JH620570
JH620571.1	chrUn_JH620571
JH620572.1	chrUn_JH620572
JH620573.1	chrUn_JH620573
JH620574.1	chrUn_JH620574
JH620575.1	chrUn_JH620575
JH620576.1	chrUn_JH620576
JH620577.1	chrUn_JH620577
JH620578.1	chrUn_JH620578
JH620579.1	chrUn_JH620579
JH620580.1	chrUn_JH620580
JH620581.1	chrUn_JH620581
JH620582.1	chrUn_JH620582
JH620583.1	chrUn_JH620583
JH620584.1	chrUn_JH620584
JH620585.1	chrUn_JH620585
JH620586.1	chrUn_JH620586
JH620587.1	chrUn_JH620587
JH620588.1	chrUn_JH620588
JH620589.1	chrUn_JH620589
JH620590.1	chrUn_JH620590
JH620591.1	chrUn_JH620591
JH620592.1	chrUn_JH620592
JH620593.1	chrUn_JH620593
JH620594.1	chrUn_JH620594
JH620595.1	chrUn_JH620595
JH620596.1	chrUn_JH620596
JH620597.1	chrUn_JH620597
JH620598.1	chrUn_JH620598
JH620599.1	chrUn_JH620599
JH620600.1	chrUn_JH620600
JH620601.1	chrUn_JH620601
JH620602.1	chrUn_JH620602
JH620603.1	chrUn_JH620603
JH620604.1	chrUn_JH620604
JH620605.1	chrUn_JH620605
JH620606.1	chrUn_JH620606
JH620607.1	chrUn_JH620607
JH620608.1	chrUn_JH620608
JH620609.1	chrUn_JH620609
JH620610.1	chrUn_JH620610
JH620611.1	chrUn_JH620611
JH620612.1	chrUn_JH620612
JH620613.1	chrUn_JH620613
JH620614.1	chrUn_JH620614
JH620615.1	chrUn_JH620615
JH620616.1	chrUn_JH620616
JH620617.1	chrUn_JH620617
JH620618.1	chrUn_JH620618
JH620619.1	chrUn_JH620619
JH620620.1	chrUn_JH620620
JH620621.1	chrUn_JH620621
JH620622.1	chrUn_JH620622
JH620623.1	chrUn_JH620623
JH620624.1	chrUn_JH620624
JH620625.1	chrUn_JH620625
JH620626.1	chrUn_JH620626
JH620627.1	chrUn_JH620627
JH620628.1	chrUn_JH620628
JH620629.1	chrUn_JH620629
JH620630.1	chrUn_JH620630
JH620631.1	chrUn_JH620631
JH620632.1	chrUn_JH620632
JH620633.1	chrUn_JH620633
JH620634.1	chrUn_JH620634
JH620635.1	chrUn_JH620635
JH620636.1	chrUn_JH620636
JH620637.1	chrUn_JH620637
JH620638.1	chrUn_JH620638
JH620639.1	chrUn_JH620639
JH620640.1	chrUn_JH620640
JH620641.1	chrUn_JH620641
JH620642.1	chrUn_JH620642
JH620643.1	chrUn_JH620643
JH620644.1	chrUn_JH620644
JH620645.1	chrUn_JH620645
JH620646.1	chrUn_JH620646
