chr1	1
chrUn_AAEX03025610	AAEX03025610.1
chrUn_AAEX03025611	AAEX03025611.1
chrUn_AAEX03025612	AAEX03025612.1
chrUn_AAEX03025613	AAEX03025613.1
chrUn_AAEX03025614	AAEX03025614.1
chrUn_AAEX03025615	AAEX03025615.1
chrUn_AAEX03025616	AAEX03025616.1
chrUn_AAEX03025617	AAEX03025617.1
chrUn_AAEX03025618	AAEX03025618.1
chrUn_AAEX03025619	AAEX03025619.1
chrUn_AAEX03025620	AAEX03025620.1
chrUn_AAEX03025621	AAEX03025621.1
chrUn_AAEX03025622	AAEX03025622.1
chrUn_AAEX03025623	AAEX03025623.1
chrUn_AAEX03025624	AAEX03025624.1
chrUn_AAEX03025627	AAEX03025627.1
chrUn_AAEX03025628	AAEX03025628.1
chrUn_AAEX03025629	AAEX03025629.1
chrUn_AAEX03025630	AAEX03025630.1
chrUn_AAEX03025631	AAEX03025631.1
chrUn_AAEX03025632	AAEX03025632.1
chrUn_AAEX03025633	AAEX03025633.1
chrUn_AAEX03025634	AAEX03025634.1
chrUn_AAEX03025635	AAEX03025635.1
chrUn_AAEX03025636	AAEX03025636.1
chrUn_AAEX03025637	AAEX03025637.1
chrUn_AAEX03025638	AAEX03025638.1
chrUn_AAEX03025639	AAEX03025639.1
chrUn_AAEX03025640	AAEX03025640.1
chrUn_AAEX03025641	AAEX03025641.1
chrUn_AAEX03025642	AAEX03025642.1
chrUn_AAEX03025643	AAEX03025643.1
chrUn_AAEX03025644	AAEX03025644.1
chrUn_AAEX03025645	AAEX03025645.1
chrUn_AAEX03025646	AAEX03025646.1
chrUn_AAEX03025647	AAEX03025647.1
chrUn_AAEX03025648	AAEX03025648.1
chrUn_AAEX03025649	AAEX03025649.1
chrUn_AAEX03025652	AAEX03025652.1
chrUn_AAEX03025653	AAEX03025653.1
chrUn_AAEX03025654	AAEX03025654.1
chrUn_AAEX03025655	AAEX03025655.1
chrUn_AAEX03025656	AAEX03025656.1
chrUn_AAEX03025657	AAEX03025657.1
chrUn_AAEX03025658	AAEX03025658.1
chrUn_AAEX03025659	AAEX03025659.1
chrUn_AAEX03025660	AAEX03025660.1
chrUn_AAEX03025661	AAEX03025661.1
chrUn_AAEX03025662	AAEX03025662.1
chrUn_AAEX03025663	AAEX03025663.1
chrUn_AAEX03025664	AAEX03025664.1
chrUn_AAEX03025665	AAEX03025665.1
chrUn_AAEX03025666	AAEX03025666.1
chrUn_AAEX03025667	AAEX03025667.1
chrUn_AAEX03025668	AAEX03025668.1
chrUn_AAEX03025669	AAEX03025669.1
chrUn_AAEX03025670	AAEX03025670.1
chrUn_AAEX03025671	AAEX03025671.1
chrUn_AAEX03025672	AAEX03025672.1
chrUn_AAEX03025675	AAEX03025675.1
chrUn_AAEX03025676	AAEX03025676.1
chrUn_AAEX03025677	AAEX03025677.1
chrUn_AAEX03025678	AAEX03025678.1
chrUn_AAEX03025679	AAEX03025679.1
chrUn_AAEX03025680	AAEX03025680.1
chrUn_AAEX03025681	AAEX03025681.1
chrUn_AAEX03025682	AAEX03025682.1
chrUn_AAEX03025683	AAEX03025683.1
chrUn_AAEX03025684	AAEX03025684.1
chrUn_AAEX03025685	AAEX03025685.1
chrUn_AAEX03025686	AAEX03025686.1
chrUn_AAEX03025687	AAEX03025687.1
chrUn_AAEX03025688	AAEX03025688.1
chrUn_AAEX03025689	AAEX03025689.1
chrUn_AAEX03025690	AAEX03025690.1
chrUn_AAEX03025691	AAEX03025691.1
chrUn_AAEX03025692	AAEX03025692.1
chrUn_AAEX03025693	AAEX03025693.1
chrUn_AAEX03025694	AAEX03025694.1
chrUn_AAEX03025695	AAEX03025695.1
chrUn_AAEX03025696	AAEX03025696.1
chrUn_AAEX03025697	AAEX03025697.1
chrUn_AAEX03025698	AAEX03025698.1
chrUn_AAEX03025699	AAEX03025699.1
chrUn_AAEX03025700	AAEX03025700.1
chrUn_AAEX03025701	AAEX03025701.1
chrUn_AAEX03025702	AAEX03025702.1
chrUn_AAEX03025703	AAEX03025703.1
chrUn_AAEX03025704	AAEX03025704.1
chrUn_AAEX03025705	AAEX03025705.1
chrUn_AAEX03025706	AAEX03025706.1
chrUn_AAEX03025707	AAEX03025707.1
chrUn_AAEX03025708	AAEX03025708.1
chrUn_AAEX03025709	AAEX03025709.1
chrUn_AAEX03025712	AAEX03025712.1
chrUn_AAEX03025713	AAEX03025713.1
chrUn_AAEX03025714	AAEX03025714.1
chrUn_AAEX03025715	AAEX03025715.1
chrUn_AAEX03025716	AAEX03025716.1
chrUn_AAEX03025717	AAEX03025717.1
chrUn_AAEX03025718	AAEX03025718.1
chrUn_AAEX03025719	AAEX03025719.1
chrUn_AAEX03025720	AAEX03025720.1
chrUn_AAEX03025721	AAEX03025721.1
chrUn_AAEX03025722	AAEX03025722.1
chrUn_AAEX03025723	AAEX03025723.1
chrUn_AAEX03025724	AAEX03025724.1
chrUn_AAEX03025725	AAEX03025725.1
chrUn_AAEX03025726	AAEX03025726.1
chrUn_AAEX03025727	AAEX03025727.1
chrUn_AAEX03025728	AAEX03025728.1
chrUn_AAEX03025729	AAEX03025729.1
chrUn_AAEX03025730	AAEX03025730.1
chrUn_AAEX03025731	AAEX03025731.1
chrUn_AAEX03025732	AAEX03025732.1
chrUn_AAEX03025733	AAEX03025733.1
chrUn_AAEX03025734	AAEX03025734.1
chrUn_AAEX03025735	AAEX03025735.1
chrUn_AAEX03025736	AAEX03025736.1
chrUn_AAEX03025737	AAEX03025737.1
chrUn_AAEX03025738	AAEX03025738.1
chrUn_AAEX03025739	AAEX03025739.1
chrUn_AAEX03025740	AAEX03025740.1
chrUn_AAEX03025741	AAEX03025741.1
chrUn_AAEX03025742	AAEX03025742.1
chrUn_AAEX03025743	AAEX03025743.1
chrUn_AAEX03025744	AAEX03025744.1
chrUn_AAEX03025745	AAEX03025745.1
chrUn_AAEX03025746	AAEX03025746.1
chrUn_AAEX03025747	AAEX03025747.1
chrUn_AAEX03025748	AAEX03025748.1
chrUn_AAEX03025749	AAEX03025749.1
chrUn_AAEX03025750	AAEX03025750.1
chrUn_AAEX03025751	AAEX03025751.1
chrUn_AAEX03025752	AAEX03025752.1
chrUn_AAEX03025753	AAEX03025753.1
chrUn_AAEX03025754	AAEX03025754.1
chrUn_AAEX03025755	AAEX03025755.1
chrUn_AAEX03025756	AAEX03025756.1
chrUn_AAEX03025757	AAEX03025757.1
chrUn_AAEX03025758	AAEX03025758.1
chrUn_AAEX03025759	AAEX03025759.1
chrUn_AAEX03025760	AAEX03025760.1
chrUn_AAEX03025761	AAEX03025761.1
chrUn_AAEX03025762	AAEX03025762.1
chrUn_AAEX03025763	AAEX03025763.1
chrUn_AAEX03025764	AAEX03025764.1
chrUn_AAEX03025765	AAEX03025765.1
chrUn_AAEX03025766	AAEX03025766.1
chrUn_AAEX03025767	AAEX03025767.1
chrUn_AAEX03025768	AAEX03025768.1
chrUn_AAEX03025769	AAEX03025769.1
chrUn_AAEX03025770	AAEX03025770.1
chrUn_AAEX03025771	AAEX03025771.1
chrUn_AAEX03025772	AAEX03025772.1
chrUn_AAEX03025773	AAEX03025773.1
chrUn_AAEX03025774	AAEX03025774.1
chrUn_AAEX03025775	AAEX03025775.1
chrUn_AAEX03025776	AAEX03025776.1
chrUn_AAEX03025777	AAEX03025777.1
chrUn_AAEX03025778	AAEX03025778.1
chrUn_AAEX03025779	AAEX03025779.1
chrUn_AAEX03025780	AAEX03025780.1
chrUn_AAEX03025781	AAEX03025781.1
chrUn_AAEX03025782	AAEX03025782.1
chrUn_AAEX03025783	AAEX03025783.1
chrUn_AAEX03025784	AAEX03025784.1
chrUn_AAEX03025785	AAEX03025785.1
chrUn_AAEX03025786	AAEX03025786.1
chrUn_AAEX03025787	AAEX03025787.1
chrUn_AAEX03025788	AAEX03025788.1
chrUn_AAEX03025789	AAEX03025789.1
chrUn_AAEX03025790	AAEX03025790.1
chrUn_AAEX03025791	AAEX03025791.1
chrUn_AAEX03025792	AAEX03025792.1
chrUn_AAEX03025795	AAEX03025795.1
chrUn_AAEX03025796	AAEX03025796.1
chrUn_AAEX03025797	AAEX03025797.1
chrUn_AAEX03025798	AAEX03025798.1
chrUn_AAEX03025799	AAEX03025799.1
chrUn_AAEX03025800	AAEX03025800.1
chrUn_AAEX03025801	AAEX03025801.1
chrUn_AAEX03025802	AAEX03025802.1
chrUn_AAEX03025803	AAEX03025803.1
chrUn_AAEX03025804	AAEX03025804.1
chrUn_AAEX03025805	AAEX03025805.1
chrUn_AAEX03025806	AAEX03025806.1
chrUn_AAEX03025807	AAEX03025807.1
chrUn_AAEX03025808	AAEX03025808.1
chrUn_AAEX03025809	AAEX03025809.1
chrUn_AAEX03025810	AAEX03025810.1
chrUn_AAEX03025811	AAEX03025811.1
chrUn_AAEX03025812	AAEX03025812.1
chrUn_AAEX03025813	AAEX03025813.1
chrUn_AAEX03025814	AAEX03025814.1
chrUn_AAEX03025815	AAEX03025815.1
chrUn_AAEX03025816	AAEX03025816.1
chrUn_AAEX03025817	AAEX03025817.1
chrUn_AAEX03025818	AAEX03025818.1
chrUn_AAEX03025819	AAEX03025819.1
chrUn_AAEX03025820	AAEX03025820.1
chrUn_AAEX03025821	AAEX03025821.1
chrUn_AAEX03025822	AAEX03025822.1
chrUn_AAEX03025823	AAEX03025823.1
chrUn_AAEX03025824	AAEX03025824.1
chrUn_AAEX03025825	AAEX03025825.1
chrUn_AAEX03025826	AAEX03025826.1
chrUn_AAEX03025827	AAEX03025827.1
chrUn_AAEX03025828	AAEX03025828.1
chrUn_AAEX03025829	AAEX03025829.1
chrUn_AAEX03025830	AAEX03025830.1
chrUn_AAEX03025831	AAEX03025831.1
chrUn_AAEX03025832	AAEX03025832.1
chrUn_AAEX03025833	AAEX03025833.1
chrUn_AAEX03025834	AAEX03025834.1
chrUn_AAEX03025835	AAEX03025835.1
chrUn_AAEX03025836	AAEX03025836.1
chrUn_AAEX03025837	AAEX03025837.1
chrUn_AAEX03025838	AAEX03025838.1
chrUn_AAEX03025839	AAEX03025839.1
chrUn_AAEX03025840	AAEX03025840.1
chrUn_AAEX03025841	AAEX03025841.1
chrUn_AAEX03025842	AAEX03025842.1
chrUn_AAEX03025843	AAEX03025843.1
chrUn_AAEX03025844	AAEX03025844.1
chrUn_AAEX03025845	AAEX03025845.1
chrUn_AAEX03025846	AAEX03025846.1
chrUn_AAEX03025847	AAEX03025847.1
chrUn_AAEX03025848	AAEX03025848.1
chrUn_AAEX03025849	AAEX03025849.1
chrUn_AAEX03025850	AAEX03025850.1
chrUn_AAEX03025851	AAEX03025851.1
chrUn_AAEX03025852	AAEX03025852.1
chrUn_AAEX03025853	AAEX03025853.1
chrUn_AAEX03025854	AAEX03025854.1
chrUn_AAEX03025855	AAEX03025855.1
chrUn_AAEX03025856	AAEX03025856.1
chrUn_AAEX03025857	AAEX03025857.1
chrUn_AAEX03025858	AAEX03025858.1
chrUn_AAEX03025859	AAEX03025859.1
chrUn_AAEX03025860	AAEX03025860.1
chrUn_AAEX03025861	AAEX03025861.1
chrUn_AAEX03025862	AAEX03025862.1
chrUn_AAEX03025863	AAEX03025863.1
chrUn_AAEX03025864	AAEX03025864.1
chrUn_AAEX03025865	AAEX03025865.1
chrUn_AAEX03025866	AAEX03025866.1
chrUn_AAEX03025867	AAEX03025867.1
chrUn_AAEX03025868	AAEX03025868.1
chrUn_AAEX03025869	AAEX03025869.1
chrUn_AAEX03025870	AAEX03025870.1
chrUn_AAEX03025871	AAEX03025871.1
chrUn_AAEX03025872	AAEX03025872.1
chrUn_AAEX03025873	AAEX03025873.1
chrUn_AAEX03025874	AAEX03025874.1
chrUn_AAEX03025875	AAEX03025875.1
chrUn_AAEX03025876	AAEX03025876.1
chrUn_AAEX03025877	AAEX03025877.1
chrUn_AAEX03025878	AAEX03025878.1
chrUn_AAEX03025879	AAEX03025879.1
chrUn_AAEX03025880	AAEX03025880.1
chrUn_AAEX03025881	AAEX03025881.1
chrUn_AAEX03025882	AAEX03025882.1
chrUn_AAEX03025883	AAEX03025883.1
chrUn_AAEX03025884	AAEX03025884.1
chrUn_AAEX03025885	AAEX03025885.1
chrUn_AAEX03025886	AAEX03025886.1
chrUn_AAEX03025887	AAEX03025887.1
chrUn_AAEX03025888	AAEX03025888.1
chrUn_AAEX03025889	AAEX03025889.1
chrUn_AAEX03025890	AAEX03025890.1
chrUn_AAEX03025891	AAEX03025891.1
chrUn_AAEX03025892	AAEX03025892.1
chrUn_AAEX03025893	AAEX03025893.1
chrUn_AAEX03025894	AAEX03025894.1
chrUn_AAEX03025895	AAEX03025895.1
chrUn_AAEX03025896	AAEX03025896.1
chrUn_AAEX03025897	AAEX03025897.1
chrUn_AAEX03025898	AAEX03025898.1
chrUn_AAEX03025899	AAEX03025899.1
chrUn_AAEX03025900	AAEX03025900.1
chrUn_AAEX03025901	AAEX03025901.1
chrUn_AAEX03025902	AAEX03025902.1
chrUn_AAEX03025903	AAEX03025903.1
chrUn_AAEX03025904	AAEX03025904.1
chrUn_AAEX03025905	AAEX03025905.1
chrUn_AAEX03025906	AAEX03025906.1
chrUn_AAEX03025907	AAEX03025907.1
chrUn_AAEX03025908	AAEX03025908.1
chrUn_AAEX03025909	AAEX03025909.1
chrUn_AAEX03025910	AAEX03025910.1
chrUn_AAEX03025911	AAEX03025911.1
chrUn_AAEX03025912	AAEX03025912.1
chrUn_AAEX03025913	AAEX03025913.1
chrUn_AAEX03025914	AAEX03025914.1
chrUn_AAEX03025915	AAEX03025915.1
chrUn_AAEX03025916	AAEX03025916.1
chrUn_AAEX03025917	AAEX03025917.1
chrUn_AAEX03025918	AAEX03025918.1
chrUn_AAEX03025919	AAEX03025919.1
chrUn_AAEX03025920	AAEX03025920.1
chrUn_AAEX03025921	AAEX03025921.1
chrUn_AAEX03025922	AAEX03025922.1
chrUn_AAEX03025923	AAEX03025923.1
chrUn_AAEX03025924	AAEX03025924.1
chrUn_AAEX03025925	AAEX03025925.1
chrUn_AAEX03025926	AAEX03025926.1
chrUn_AAEX03025927	AAEX03025927.1
chrUn_AAEX03025928	AAEX03025928.1
chrUn_AAEX03025929	AAEX03025929.1
chrUn_AAEX03025930	AAEX03025930.1
chrUn_AAEX03025931	AAEX03025931.1
chrUn_AAEX03025932	AAEX03025932.1
chrUn_AAEX03025933	AAEX03025933.1
chrUn_AAEX03025934	AAEX03025934.1
chrUn_AAEX03025935	AAEX03025935.1
chrUn_AAEX03025936	AAEX03025936.1
chrUn_AAEX03025937	AAEX03025937.1
chrUn_AAEX03025938	AAEX03025938.1
chrUn_AAEX03025939	AAEX03025939.1
chrUn_AAEX03025940	AAEX03025940.1
chrUn_AAEX03025941	AAEX03025941.1
chrUn_AAEX03025942	AAEX03025942.1
chrUn_AAEX03025943	AAEX03025943.1
chrUn_AAEX03025944	AAEX03025944.1
chrUn_AAEX03025945	AAEX03025945.1
chrUn_AAEX03025946	AAEX03025946.1
chrUn_AAEX03025947	AAEX03025947.1
chrUn_AAEX03025948	AAEX03025948.1
chrUn_AAEX03025949	AAEX03025949.1
chrUn_AAEX03025950	AAEX03025950.1
chrUn_AAEX03025951	AAEX03025951.1
chrUn_AAEX03025952	AAEX03025952.1
chrUn_AAEX03025953	AAEX03025953.1
chrUn_AAEX03025954	AAEX03025954.1
chrUn_AAEX03025955	AAEX03025955.1
chrUn_AAEX03025956	AAEX03025956.1
chrUn_AAEX03025957	AAEX03025957.1
chrUn_AAEX03025958	AAEX03025958.1
chrUn_AAEX03025959	AAEX03025959.1
chrUn_AAEX03025960	AAEX03025960.1
chrUn_AAEX03025961	AAEX03025961.1
chrUn_AAEX03025962	AAEX03025962.1
chrUn_AAEX03025963	AAEX03025963.1
chrUn_AAEX03025964	AAEX03025964.1
chrUn_AAEX03025965	AAEX03025965.1
chrUn_AAEX03025966	AAEX03025966.1
chrUn_AAEX03025967	AAEX03025967.1
chrUn_AAEX03025968	AAEX03025968.1
chrUn_AAEX03025969	AAEX03025969.1
chrUn_AAEX03025970	AAEX03025970.1
chrUn_AAEX03025971	AAEX03025971.1
chrUn_AAEX03025972	AAEX03025972.1
chrUn_AAEX03025973	AAEX03025973.1
chrUn_AAEX03025974	AAEX03025974.1
chrUn_AAEX03025975	AAEX03025975.1
chrUn_AAEX03025976	AAEX03025976.1
chrUn_AAEX03025977	AAEX03025977.1
chrUn_AAEX03025978	AAEX03025978.1
chrUn_AAEX03025979	AAEX03025979.1
chrUn_AAEX03025980	AAEX03025980.1
chrUn_AAEX03025981	AAEX03025981.1
chrUn_AAEX03025982	AAEX03025982.1
chrUn_AAEX03025983	AAEX03025983.1
chrUn_AAEX03025984	AAEX03025984.1
chrUn_AAEX03025985	AAEX03025985.1
chrUn_AAEX03025986	AAEX03025986.1
chrUn_AAEX03025987	AAEX03025987.1
chrUn_AAEX03025988	AAEX03025988.1
chrUn_AAEX03025989	AAEX03025989.1
chrUn_AAEX03025990	AAEX03025990.1
chrUn_AAEX03025991	AAEX03025991.1
chrUn_AAEX03025992	AAEX03025992.1
chrUn_AAEX03025993	AAEX03025993.1
chrUn_AAEX03025994	AAEX03025994.1
chrUn_AAEX03025995	AAEX03025995.1
chrUn_AAEX03025996	AAEX03025996.1
chrUn_AAEX03025997	AAEX03025997.1
chrUn_AAEX03025998	AAEX03025998.1
chrUn_AAEX03025999	AAEX03025999.1
chrUn_AAEX03026000	AAEX03026000.1
chrUn_AAEX03026001	AAEX03026001.1
chrUn_AAEX03026002	AAEX03026002.1
chrUn_AAEX03026003	AAEX03026003.1
chrUn_AAEX03026004	AAEX03026004.1
chrUn_AAEX03026005	AAEX03026005.1
chrUn_AAEX03026006	AAEX03026006.1
chrUn_AAEX03026007	AAEX03026007.1
chrUn_AAEX03026008	AAEX03026008.1
chrUn_AAEX03026009	AAEX03026009.1
chrUn_AAEX03026010	AAEX03026010.1
chrUn_AAEX03026011	AAEX03026011.1
chrUn_AAEX03026012	AAEX03026012.1
chrUn_AAEX03026013	AAEX03026013.1
chrUn_AAEX03026014	AAEX03026014.1
chrUn_AAEX03026015	AAEX03026015.1
chrUn_AAEX03026016	AAEX03026016.1
chrUn_AAEX03026017	AAEX03026017.1
chrUn_AAEX03026018	AAEX03026018.1
chrUn_AAEX03026019	AAEX03026019.1
chrUn_AAEX03026020	AAEX03026020.1
chrUn_AAEX03026021	AAEX03026021.1
chrUn_AAEX03026022	AAEX03026022.1
chrUn_AAEX03026023	AAEX03026023.1
chrUn_AAEX03026024	AAEX03026024.1
chrUn_AAEX03026025	AAEX03026025.1
chrUn_AAEX03026026	AAEX03026026.1
chrUn_AAEX03026027	AAEX03026027.1
chrUn_AAEX03026028	AAEX03026028.1
chrUn_AAEX03026029	AAEX03026029.1
chrUn_AAEX03026030	AAEX03026030.1
chrUn_AAEX03026031	AAEX03026031.1
chrUn_AAEX03026032	AAEX03026032.1
chrUn_AAEX03026033	AAEX03026033.1
chrUn_AAEX03026034	AAEX03026034.1
chrUn_AAEX03026035	AAEX03026035.1
chrUn_AAEX03026036	AAEX03026036.1
chrUn_AAEX03026037	AAEX03026037.1
chrUn_AAEX03026038	AAEX03026038.1
chrUn_AAEX03026039	AAEX03026039.1
chrUn_AAEX03026040	AAEX03026040.1
chrUn_AAEX03026041	AAEX03026041.1
chrUn_AAEX03026042	AAEX03026042.1
chrUn_AAEX03026043	AAEX03026043.1
chrUn_AAEX03026044	AAEX03026044.1
chrUn_AAEX03026045	AAEX03026045.1
chrUn_AAEX03026046	AAEX03026046.1
chrUn_AAEX03026047	AAEX03026047.1
chrUn_AAEX03026048	AAEX03026048.1
chrUn_AAEX03026049	AAEX03026049.1
chrUn_AAEX03026050	AAEX03026050.1
chrUn_AAEX03026051	AAEX03026051.1
chrUn_AAEX03026052	AAEX03026052.1
chrUn_AAEX03026053	AAEX03026053.1
chrUn_AAEX03026054	AAEX03026054.1
chrUn_AAEX03026055	AAEX03026055.1
chrUn_AAEX03026056	AAEX03026056.1
chrUn_AAEX03026057	AAEX03026057.1
chrUn_AAEX03026058	AAEX03026058.1
chrUn_AAEX03026059	AAEX03026059.1
chrUn_AAEX03026060	AAEX03026060.1
chrUn_AAEX03026061	AAEX03026061.1
chrUn_AAEX03026062	AAEX03026062.1
chrUn_AAEX03026063	AAEX03026063.1
chrUn_AAEX03026064	AAEX03026064.1
chrUn_AAEX03026065	AAEX03026065.1
chrUn_AAEX03026066	AAEX03026066.1
chrUn_AAEX03026067	AAEX03026067.1
chrUn_AAEX03026068	AAEX03026068.1
chrUn_AAEX03026069	AAEX03026069.1
chrUn_AAEX03026070	AAEX03026070.1
chrUn_AAEX03026071	AAEX03026071.1
chrUn_AAEX03026072	AAEX03026072.1
chrUn_JH373233	JH373233.1
chrUn_JH373234	JH373234.1
chrUn_JH373235	JH373235.1
chrUn_JH373236	JH373236.1
chrUn_JH373237	JH373237.1
chrUn_JH373238	JH373238.1
chrUn_JH373239	JH373239.1
chrUn_JH373240	JH373240.1
chrUn_JH373241	JH373241.1
chrUn_JH373242	JH373242.1
chrUn_JH373243	JH373243.1
chrUn_JH373244	JH373244.1
chrUn_JH373245	JH373245.1
chrUn_JH373246	JH373246.1
chrUn_JH373247	JH373247.1
chrUn_JH373248	JH373248.1
chrUn_JH373249	JH373249.1
chrUn_JH373250	JH373250.1
chrUn_JH373251	JH373251.1
chrUn_JH373252	JH373252.1
chrUn_JH373253	JH373253.1
chrUn_JH373254	JH373254.1
chrUn_JH373255	JH373255.1
chrUn_JH373256	JH373256.1
chrUn_JH373257	JH373257.1
chrUn_JH373258	JH373258.1
chrUn_JH373259	JH373259.1
chrUn_JH373260	JH373260.1
chrUn_JH373261	JH373261.1
chrUn_JH373262	JH373262.1
chrUn_JH373263	JH373263.1
chrUn_JH373264	JH373264.1
chrUn_JH373265	JH373265.1
chrUn_JH373266	JH373266.1
chrUn_JH373267	JH373267.1
chrUn_JH373268	JH373268.1
chrUn_JH373269	JH373269.1
chrUn_JH373270	JH373270.1
chrUn_JH373271	JH373271.1
chrUn_JH373272	JH373272.1
chrUn_JH373273	JH373273.1
chrUn_JH373274	JH373274.1
chrUn_JH373275	JH373275.1
chrUn_JH373276	JH373276.1
chrUn_JH373277	JH373277.1
chrUn_JH373278	JH373278.1
chrUn_JH373279	JH373279.1
chrUn_JH373280	JH373280.1
chrUn_JH373281	JH373281.1
chrUn_JH373282	JH373282.1
chrUn_JH373283	JH373283.1
chrUn_JH373284	JH373284.1
chrUn_JH373285	JH373285.1
chrUn_JH373286	JH373286.1
chrUn_JH373287	JH373287.1
chrUn_JH373288	JH373288.1
chrUn_JH373289	JH373289.1
chrUn_JH373290	JH373290.1
chrUn_JH373291	JH373291.1
chrUn_JH373292	JH373292.1
chrUn_JH373293	JH373293.1
chrUn_JH373294	JH373294.1
chrUn_JH373295	JH373295.1
chrUn_JH373296	JH373296.1
chrUn_JH373297	JH373297.1
chrUn_JH373298	JH373298.1
chrUn_JH373299	JH373299.1
chrUn_JH373300	JH373300.1
chrUn_JH373301	JH373301.1
chrUn_JH373302	JH373302.1
chrUn_JH373303	JH373303.1
chrUn_JH373304	JH373304.1
chrUn_JH373305	JH373305.1
chrUn_JH373306	JH373306.1
chrUn_JH373307	JH373307.1
chrUn_JH373308	JH373308.1
chrUn_JH373309	JH373309.1
chrUn_JH373310	JH373310.1
chrUn_JH373311	JH373311.1
chrUn_JH373312	JH373312.1
chrUn_JH373313	JH373313.1
chrUn_JH373314	JH373314.1
chrUn_JH373315	JH373315.1
chrUn_JH373316	JH373316.1
chrUn_JH373317	JH373317.1
chrUn_JH373318	JH373318.1
chrUn_JH373319	JH373319.1
chrUn_JH373320	JH373320.1
chrUn_JH373321	JH373321.1
chrUn_JH373322	JH373322.1
chrUn_JH373323	JH373323.1
chrUn_JH373324	JH373324.1
chrUn_JH373325	JH373325.1
chrUn_JH373326	JH373326.1
chrUn_JH373327	JH373327.1
chrUn_JH373328	JH373328.1
chrUn_JH373329	JH373329.1
chrUn_JH373330	JH373330.1
chrUn_JH373331	JH373331.1
chrUn_JH373332	JH373332.1
chrUn_JH373333	JH373333.1
chrUn_JH373334	JH373334.1
chrUn_JH373335	JH373335.1
chrUn_JH373336	JH373336.1
chrUn_JH373337	JH373337.1
chrUn_JH373338	JH373338.1
chrUn_JH373339	JH373339.1
chrUn_JH373340	JH373340.1
chrUn_JH373341	JH373341.1
chrUn_JH373342	JH373342.1
chrUn_JH373343	JH373343.1
chrUn_JH373344	JH373344.1
chrUn_JH373345	JH373345.1
chrUn_JH373346	JH373346.1
chrUn_JH373347	JH373347.1
chrUn_JH373348	JH373348.1
chrUn_JH373349	JH373349.1
chrUn_JH373350	JH373350.1
chrUn_JH373351	JH373351.1
chrUn_JH373352	JH373352.1
chrUn_JH373353	JH373353.1
chrUn_JH373354	JH373354.1
chrUn_JH373355	JH373355.1
chrUn_JH373356	JH373356.1
chrUn_JH373357	JH373357.1
chrUn_JH373358	JH373358.1
chrUn_JH373359	JH373359.1
chrUn_JH373360	JH373360.1
chrUn_JH373361	JH373361.1
chrUn_JH373362	JH373362.1
chrUn_JH373363	JH373363.1
chrUn_JH373364	JH373364.1
chrUn_JH373365	JH373365.1
chrUn_JH373366	JH373366.1
chrUn_JH373367	JH373367.1
chrUn_JH373368	JH373368.1
chrUn_JH373369	JH373369.1
chrUn_JH373370	JH373370.1
chrUn_JH373371	JH373371.1
chrUn_JH373372	JH373372.1
chrUn_JH373373	JH373373.1
chrUn_JH373374	JH373374.1
chrUn_JH373375	JH373375.1
chrUn_JH373376	JH373376.1
chrUn_JH373377	JH373377.1
chrUn_JH373378	JH373378.1
chrUn_JH373379	JH373379.1
chrUn_JH373380	JH373380.1
chrUn_JH373381	JH373381.1
chrUn_JH373382	JH373382.1
chrUn_JH373383	JH373383.1
chrUn_JH373384	JH373384.1
chrUn_JH373385	JH373385.1
chrUn_JH373386	JH373386.1
chrUn_JH373387	JH373387.1
chrUn_JH373388	JH373388.1
chrUn_JH373389	JH373389.1
chrUn_JH373390	JH373390.1
chrUn_JH373391	JH373391.1
chrUn_JH373392	JH373392.1
chrUn_JH373393	JH373393.1
chrUn_JH373394	JH373394.1
chrUn_JH373395	JH373395.1
chrUn_JH373396	JH373396.1
chrUn_JH373397	JH373397.1
chrUn_JH373398	JH373398.1
chrUn_JH373399	JH373399.1
chrUn_JH373400	JH373400.1
chrUn_JH373401	JH373401.1
chrUn_JH373402	JH373402.1
chrUn_JH373403	JH373403.1
chrUn_JH373404	JH373404.1
chrUn_JH373405	JH373405.1
chrUn_JH373406	JH373406.1
chrUn_JH373407	JH373407.1
chrUn_JH373408	JH373408.1
chrUn_JH373409	JH373409.1
chrUn_JH373410	JH373410.1
chrUn_JH373411	JH373411.1
chrUn_JH373412	JH373412.1
chrUn_JH373413	JH373413.1
chrUn_JH373414	JH373414.1
chrUn_JH373415	JH373415.1
chrUn_JH373416	JH373416.1
chrUn_JH373417	JH373417.1
chrUn_JH373418	JH373418.1
chrUn_JH373419	JH373419.1
chrUn_JH373420	JH373420.1
chrUn_JH373421	JH373421.1
chrUn_JH373422	JH373422.1
chrUn_JH373423	JH373423.1
chrUn_JH373424	JH373424.1
chrUn_JH373425	JH373425.1
chrUn_JH373426	JH373426.1
chrUn_JH373427	JH373427.1
chrUn_JH373428	JH373428.1
chrUn_JH373429	JH373429.1
chrUn_JH373430	JH373430.1
chrUn_JH373431	JH373431.1
chrUn_JH373432	JH373432.1
chrUn_JH373433	JH373433.1
chrUn_JH373434	JH373434.1
chrUn_JH373435	JH373435.1
chrUn_JH373436	JH373436.1
chrUn_JH373437	JH373437.1
chrUn_JH373438	JH373438.1
chrUn_JH373439	JH373439.1
chrUn_JH373440	JH373440.1
chrUn_JH373441	JH373441.1
chrUn_JH373442	JH373442.1
